tiempos_c0,tiempos_c1,tiempos_c2,indicador
1000000000000,1000000000000,1000000000000,True
1000000000000,33979,1000000000000,False
39075,1000000000000,1000000000000,True
1000000000000,37292,1000000000000,False
1000000000000,38527,1000000000000,False
34073,1000000000000,1000000000000,True
1000000000000,40927,1000000000000,False
35509,1000000000000,1000000000000,True
1000000000000,36687,1000000000000,False
1000000000000,36231,1000000000000,False
1000000000000,35506,1000000000000,False
1000000000000,44669,1000000000000,False
1000000000000,1000000000000,37602,False
36925,1000000000000,1000000000000,True
38414,1000000000000,1000000000000,True
1000000000000,1000000000000,42869,False
1000000000000,42372,1000000000000,False
1000000000000,43599,1000000000000,False
41860,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,44303,1000000000000,False
43278,1000000000000,1000000000000,True
1000000000000,1000000000000,40562,False
40848,1000000000000,1000000000000,True
1000000000000,41817,1000000000000,False
1000000000000,1000000000000,43235,False
45203,1000000000000,1000000000000,True
1000000000000,43061,1000000000000,False
1000000000000,1000000000000,42454,False
1000000000000,44073,1000000000000,False
42885,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
44401,1000000000000,1000000000000,True
1000000000000,1000000000000,46193,False
40294,1000000000000,1000000000000,True
1000000000000,1000000000000,46465,False
1000000000000,1000000000000,41607,False
1000000000000,1000000000000,45520,False
1000000000000,45208,1000000000000,False
1000000000000,1000000000000,47262,False
1000000000000,1000000000000,1000000000000,False
1000000000000,42765,1000000000000,False
45627,1000000000000,1000000000000,True
53747,1000000000000,1000000000000,True
1000000000000,1000000000000,49322,False
54545,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,46091,1000000000000,False
1000000000000,1000000000000,1000000000000,True
43676,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,50996,False
1000000000000,50442,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,47592,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,51390,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,52126,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,49789,1000000000000,False
1000000000000,48559,1000000000000,False
1000000000000,51787,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,52513,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
49688,1000000000000,1000000000000,True
1000000000000,1000000000000,51768,False
1000000000000,1000000000000,1000000000000,False
1000000000000,55052,1000000000000,False
1000000000000,1000000000000,50001,False
1000000000000,51363,1000000000000,False
1000000000000,48183,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,52023,False
53297,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
46840,1000000000000,1000000000000,True
1000000000000,1000000000000,50427,False
50844,1000000000000,1000000000000,True
