tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,indicador
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,34575,1000000000000,1000000000000,False
1000000000000,38282,1000000000000,1000000000000,False
1000000000000,1000000000000,34135,1000000000000,False
1000000000000,37278,1000000000000,1000000000000,False
33953,1000000000000,1000000000000,1000000000000,True
1000000000000,44244,1000000000000,1000000000000,False
1000000000000,1000000000000,40775,1000000000000,False
1000000000000,42663,1000000000000,1000000000000,False
1000000000000,1000000000000,39022,1000000000000,False
44836,1000000000000,1000000000000,1000000000000,True
1000000000000,41201,1000000000000,1000000000000,False
1000000000000,40772,1000000000000,1000000000000,False
34843,1000000000000,1000000000000,1000000000000,True
1000000000000,43785,1000000000000,1000000000000,False
1000000000000,1000000000000,37009,1000000000000,False
1000000000000,37724,1000000000000,1000000000000,False
1000000000000,43149,1000000000000,1000000000000,False
1000000000000,39780,1000000000000,1000000000000,False
35734,1000000000000,1000000000000,1000000000000,True
45401,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,38370,False
1000000000000,1000000000000,1000000000000,42596,False
1000000000000,1000000000000,1000000000000,1000000000000,True
37469,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,44738,False
1000000000000,1000000000000,45206,1000000000000,False
43306,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,48457,False
1000000000000,1000000000000,46101,1000000000000,False
38355,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,41232,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46513,False
39925,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,42147,False
1000000000000,1000000000000,47592,1000000000000,False
40775,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,45552,False
1000000000000,1000000000000,44789,1000000000000,False
1000000000000,50053,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
42206,1000000000000,1000000000000,1000000000000,True
47022,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
48551,1000000000000,1000000000000,1000000000000,True
1000000000000,51463,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
41555,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,51986,1000000000000,1000000000000,False
1000000000000,1000000000000,47925,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,46196,1000000000000,1000000000000,False
43878,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,51078,False
1000000000000,1000000000000,43550,1000000000000,False
1000000000000,1000000000000,46780,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,46556,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
45899,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,47246,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
46353,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
42842,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,50575,1000000000000,1000000000000,False
1000000000000,1000000000000,44226,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,48748,1000000000000,1000000000000,False
50346,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53347,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52172,False
1000000000000,48140,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
49001,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,52835,False
1000000000000,1000000000000,1000000000000,1000000000000,False
59295,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
48128,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,54194,1000000000000,False
1000000000000,1000000000000,55364,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,47482,1000000000000,1000000000000,False
55102,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54794,False
1000000000000,49208,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
56416,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,56029,False
1000000000000,46804,1000000000000,1000000000000,False
57429,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,50669,False
53799,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,51276,1000000000000,False
1000000000000,1000000000000,1000000000000,51870,False
