tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
34716,1000000000000,True
50141,1000000000000,True
33532,1000000000000,True
1000000000000,34318,False
52869,1000000000000,True
1000000000000,36971,False
1000000000000,42092,False
1000000000000,1000000000000,False
1000000000000,43329,False
53309,1000000000000,True
1000000000000,36011,False
1000000000000,1000000000000,False
39552,1000000000000,True
1000000000000,1000000000000,False
1000000000000,42566,False
1000000000000,41314,False
1000000000000,1000000000000,False
56793,1000000000000,True
36027,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,37787,False
1000000000000,1000000000000,True
1000000000000,39099,False
1000000000000,1000000000000,True
40394,1000000000000,True
1000000000000,36562,False
1000000000000,1000000000000,False
1000000000000,38523,False
1000000000000,1000000000000,False
38506,1000000000000,True
42166,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,45736,False
1000000000000,1000000000000,False
36924,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
38965,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
48736,1000000000000,True
1000000000000,1000000000000,False
49107,1000000000000,True
49564,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
46307,1000000000000,True
1000000000000,1000000000000,False
37580,1000000000000,True
59132,1000000000000,True
1000000000000,1000000000000,False
41943,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,49283,False
1000000000000,45058,False
1000000000000,47185,False
1000000000000,1000000000000,False
1000000000000,46435,False
1000000000000,48685,False
1000000000000,48221,False
46687,1000000000000,True
1000000000000,46027,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
45421,1000000000000,True
1000000000000,44656,False
1000000000000,1000000000000,False
57315,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
42992,1000000000000,True
1000000000000,51486,False
1000000000000,52243,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
55167,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
46006,1000000000000,True
44052,1000000000000,True
1000000000000,1000000000000,False
1000000000000,47581,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,53506,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
44537,1000000000000,True
56474,1000000000000,True
1000000000000,1000000000000,True
47146,1000000000000,True
44986,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
50886,1000000000000,True
1000000000000,1000000000000,False
1000000000000,54324,False
1000000000000,1000000000000,True
56208,1000000000000,True
1000000000000,1000000000000,False
1000000000000,50671,False
48261,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,52496,False
1000000000000,1000000000000,False
54276,1000000000000,True
1000000000000,51034,False
1000000000000,1000000000000,False
1000000000000,56001,False
1000000000000,1000000000000,True
47680,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,54757,False
1000000000000,1000000000000,True
57579,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,59888,False
1000000000000,52933,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,58872,False
1000000000000,59284,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
51679,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
55490,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
58125,1000000000000,True
1000000000000,1000000000000,False
52257,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
53914,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
54650,1000000000000,True
59493,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,58540,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
