vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,89,"['R2_C0', 'R2_C1']",36964.529710878305,43640.111094412234,4.0,33.86184866940431
1,31,['R2_C2'],32490.0,37501.12872665928,1.0,25.10419569162139
2,8,['R2_C3'],34050.303573925805,37132.303573925805,1.0,17.64156064075165
2,17,"['R2_C35', 'R2_C8', 'R2_C11', 'R2_C33', 'R2_C4', 'R2_C22', 'R2_C5', 'R2_C18', 'R2_C24', 'R2_C25']",37261.0,42710.0,17.0,25.292048828124997
1,38,"['R2_C10', 'R2_C9', 'R2_C20', 'R2_C21', 'R2_C16', 'R2_C27', 'R2_C32', 'R2_C13', 'R2_C34', 'R2_C31']",37501.12872665928,42364.12872665928,18.0,21.228841796875
1,25,"['R2_C67', 'R2_C61', 'R2_C42', 'R2_C26', 'R2_C51', 'R2_C79', 'R2_C66', 'R2_C72', 'R2_C52', 'R2_C40', 'R2_C78']",42643.0,48329.0,20.0,24.43812834343443
2,20,['R2_C41'],42710.0,43712.0,2.0,5.698072265625
0,10,"['R2_C91', 'R2_C88', 'R2_C44', 'R2_C59', 'R2_C87', 'R2_C96']",43640.111094412234,46880.111094412234,10.0,14.968390625000001
2,2,"['R2_C84', 'R2_C47', 'R2_C65', 'R2_C53', 'R2_C63', 'R2_C77', 'R2_C73', 'R2_C30', 'R2_C68', 'R2_C69', 'R2_C81', 'R2_C57', 'R2_C71']",43712.0,51328.0,23.0,34.08786473770921
0,155,"['R2_C110', 'R2_C82', 'R2_C104', 'R2_C46', 'R2_C15', 'R2_C139', 'R2_C102', 'R2_C74', 'R2_C56', 'R2_C60', 'R2_C116', 'R2_C108', 'R2_C83', 'R2_C80', 'R2_C55', 'R2_C105', 'R2_C86', 'R2_C135', 'R2_C103']",46880.111094412234,55196.111094412234,31.0,33.931754638671876
1,126,"['R2_C132', 'R2_C98', 'R2_C64', 'R2_C106', 'R2_C121', 'R2_C123', 'R2_C92', 'R2_C97', 'R2_C90', 'R2_C138', 'R2_C100', 'R2_C45', 'R2_C115']",48329.0,54918.0,20.0,26.94425602053993
2,130,"['R2_C122', 'R2_C167', 'R2_C119', 'R2_C166', 'R2_C101', 'R2_C159', 'R2_C126', 'R2_C133', 'R2_C165', 'R2_C124', 'R2_C140', 'R2_C148', 'R2_C143', 'R2_C141', 'R2_C131', 'R2_C155', 'R2_C154', 'R2_C156', 'R2_C149', 'R2_C113']",51328.0,61167.0,38.0,43.24922314453125
1,286,"['R2_C128', 'R2_C186', 'R2_C187', 'R2_C185', 'R2_C184', 'R2_C152', 'R2_C179', 'R2_C194', 'R2_C172', 'R2_C189', 'R2_C199', 'R2_C127', 'R2_C182', 'R2_C161']",55064.0,61065.0,26.0,24.131087890625004
0,163,"['R2_C129', 'R2_C168', 'R2_C162', 'R2_C153', 'R2_C176', 'R2_C169', 'R2_C12', 'R2_C181', 'R2_C164', 'R2_C160', 'R2_C93', 'R2_C114']",55196.111094412234,61032.111094412234,17.0,25.47730859375
