tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,indicador
45767,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,45708,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
51370,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,48225,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54304,False
1000000000000,1000000000000,1000000000000,48307,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,48600,1000000000000,1000000000000,False
46467,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
48782,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,52309,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52084,False
1000000000000,48911,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,47037,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,49731,1000000000000,False
1000000000000,44755,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46478,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53901,False
1000000000000,1000000000000,1000000000000,1000000000000,51868,1000000000000,False
1000000000000,1000000000000,1000000000000,53294,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,48035,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,56030,1000000000000,1000000000000,False
1000000000000,48171,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
47139,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,51665,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50029,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55047,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51047,1000000000000,1000000000000,False
1000000000000,46614,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,56277,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,55123,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,46010,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,57345,1000000000000,1000000000000,False
46050,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
52239,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55454,False
50806,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52469,False
1000000000000,1000000000000,1000000000000,1000000000000,57151,1000000000000,False
1000000000000,1000000000000,1000000000000,51396,1000000000000,1000000000000,False
46768,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,48518,1000000000000,False
1000000000000,1000000000000,1000000000000,51970,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53594,1000000000000,1000000000000,False
1000000000000,48499,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50326,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52761,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,58427,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,54951,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54680,False
1000000000000,1000000000000,1000000000000,55705,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,53672,1000000000000,False
1000000000000,50627,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
53816,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,59329,1000000000000,False
53540,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
56332,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53109,False
1000000000000,51287,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53685,False
56744,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,51624,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,54273,1000000000000,False
1000000000000,1000000000000,52710,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,55635,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
55039,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,57902,1000000000000,1000000000000,False
54494,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
57184,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
55570,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,56962,1000000000000,1000000000000,False
59221,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,56333,1000000000000,1000000000000,1000000000000,True
1000000000000,52315,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
53270,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,53447,1000000000000,1000000000000,1000000000000,True
1000000000000,56755,1000000000000,1000000000000,1000000000000,1000000000000,True
55855,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,56297,1000000000000,1000000000000,False
1000000000000,1000000000000,56941,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59460,1000000000000,1000000000000,False
1000000000000,1000000000000,57391,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
59725,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,55518,1000000000000,1000000000000,1000000000000,True
1000000000000,54902,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,59241,False
57718,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,55510,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,60373,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58460,False
1000000000000,56201,1000000000000,1000000000000,1000000000000,1000000000000,True
58639,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,55078,1000000000000,1000000000000,1000000000000,True
1000000000000,39854,49754,1000000000000,1000000000000,1000000000000,True
