time,request_id,decision,phi,vehicle_id,position
32507.06531635815,R1_C5,inserted,1.0,1.0,1.0
32567.044198558713,R1_C7,inserted,1.0,1.0,1.0
32714.633902086054,R1_C9,inserted,1.0,1.0,0.0
33459.96742699534,R1_C13,inserted,1.0,1.0,1.0
33636.827954791755,R1_C15,inserted,1.0,1.0,3.0
33736.88848619931,R1_C16,inserted,1.0,1.0,1.0
33938.343029863005,R1_C17,inserted,1.0,0.0,1.0
34287.24835965288,R1_C21,inserted,1.0,0.0,0.0
34330.582037885564,R1_C22,inserted,1.0,2.0,0.0
36705.301054596224,R1_C33,inserted,1.0,1.0,4.0
37153.2983224363,R1_C34,inserted,1.0,2.0,1.0
37432.28051274603,R1_C35,inserted,1.0,2.0,5.0
37720.506322188216,R1_C38,inserted,1.0,1.0,3.0
38475.635647035386,R1_C46,inserted,1.0,2.0,1.0
38639.65305336741,R1_C50,inserted,1.0,0.0,4.0
38974.166542097126,R1_C53,inserted,1.0,1.0,3.0
39055.66973806894,R1_C55,inserted,1.0,1.0,3.0
39343.141966038755,R1_C58,inserted,1.0,1.0,2.0
39402.29546055627,R1_C60,inserted,1.0,2.0,1.0
39465.025971071664,R1_C61,inserted,1.0,2.0,2.0
40231.2379137197,R1_C69,inserted,1.0,0.0,7.0
40354.26198932352,R1_C70,inserted,1.0,1.0,3.0
40468.25203933462,R1_C71,inserted,1.0,0.0,8.0
40931.457502292054,R1_C74,inserted,1.0,0.0,8.0
41204.569921265276,R1_C76,inserted,1.0,1.0,4.0
42591.84256761032,R1_C88,inserted,1.0,0.0,6.0
42692.168203606394,R1_C90,inserted,1.0,1.0,3.0
42902.38589300487,R1_C91,inserted,1.0,1.0,1.0
43292.34996365524,R1_C94,inserted,1.0,0.0,6.0
43582.046106104586,R1_C97,inserted,1.0,1.0,1.0
44396.68409665708,R1_C99,inserted,1.0,0.0,5.0
44592.862301457295,R1_C102,inserted,1.0,0.0,0.0
44947.0005242605,R1_C103,inserted,1.0,0.0,6.0
45267.055155285954,R1_C105,inserted,1.0,0.0,3.0
45873.30352483006,R1_C113,inserted,1.0,1.0,1.0
47035.50682883368,R1_C119,inserted,1.0,1.0,2.0
47246.54666205491,R1_C122,inserted,1.0,2.0,10.0
47275.51942632945,R1_C123,inserted,1.0,0.0,0.0
48284.25051691296,R1_C129,inserted,1.0,1.0,3.0
48422.23584643296,R1_C130,inserted,1.0,1.0,4.0
48747.93223690592,R1_C132,inserted,1.0,1.0,2.0
49352.528052712594,R1_C134,inserted,1.0,0.0,3.0
49482.4486280626,R1_C136,inserted,1.0,1.0,0.0
49685.832989445305,R1_C139,inserted,1.0,1.0,5.0
50205.462177666115,R1_C144,inserted,1.0,2.0,1.0
50279.42934997823,R1_C145,inserted,1.0,0.0,0.0
50725.40133650716,R1_C149,inserted,1.0,0.0,5.0
50798.93925094991,R1_C151,inserted,0.6,0.0,5.0
51735.397724487724,R1_C158,postponed,0.0,,
51967.47962498789,R1_C159,inserted,0.8,1.0,0.0
52161.65005175503,R1_C164,inserted,1.0,0.0,6.0
52347.729286364054,R1_C166,inserted,1.0,0.0,3.0
52587.82678196246,R1_C170,inserted,1.0,1.0,5.0
52681.610357388396,R1_C171,inserted,1.0,0.0,6.0
53560.379803689015,R1_C177,inserted,1.0,1.0,0.0
53742.055093988194,R1_C179,undecided,0.4,,
54770.22159582545,R1_C183,undecided,0.2,,
54774.894729982654,R1_C184,postponed,0.0,,
54839.51498861289,R1_C185,postponed,0.0,,
54917.98860326619,R1_C186,inserted,0.6,2.0,1.0
