vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,65,['R4_C1'],33875.21518394317,42745.21518394317,1.0,50.315280610977524
1,41,"['R4_C3', 'R4_C0']",34108.39887700891,38112.39770158795,3.0,16.934588612106687
2,14,['R4_C2'],38581.404792812544,42979.404792812544,1.0,21.763023550543053
1,28,['R4_C19'],38112.39770158795,39464.39770158795,2.0,8.12612890625
1,23,"['R4_C9', 'R4_C39', 'R4_C30', 'R4_C8', 'R4_C45', 'R4_C12', 'R4_C16', 'R4_C42', 'R4_C29', 'R4_C18', 'R4_C21', 'R4_C20', 'R4_C32', 'R4_C34', 'R4_C23', 'R4_C7', 'R4_C47', 'R4_C50']",39670.0,49676.0,30.0,44.403669885595406
0,167,"['R4_C68', 'R4_C44', 'R4_C57', 'R4_C25', 'R4_C35', 'R4_C66', 'R4_C22', 'R4_C71', 'R4_C63', 'R4_C60', 'R4_C75', 'R4_C10', 'R4_C62', 'R4_C74']",43205.0,53394.0,23.0,43.18056525106262
2,15,"['R4_C4', 'R4_C6', 'R4_C33', 'R4_C38', 'R4_C48', 'R4_C27', 'R4_C64', 'R4_C26', 'R4_C67', 'R4_C70', 'R4_C37', 'R4_C51', 'R4_C59', 'R4_C28', 'R4_C58']",42979.404792812544,52018.404792812544,26.0,42.72440747070313
1,10,"['R4_C124', 'R4_C136', 'R4_C112', 'R4_C140', 'R4_C65', 'R4_C146', 'R4_C94', 'R4_C120', 'R4_C127', 'R4_C139', 'R4_C99', 'R4_C144', 'R4_C40', 'R4_C135', 'R4_C110', 'R4_C125', 'R4_C46', 'R4_C129', 'R4_C142']",50185.0,60978.0,30.0,43.60323869728377
2,96,"['R4_C148', 'R4_C89', 'R4_C82', 'R4_C14', 'R4_C115', 'R4_C106', 'R4_C91', 'R4_C138', 'R4_C101', 'R4_C103', 'R4_C104', 'R4_C155', 'R4_C162', 'R4_C156', 'R4_C56', 'R4_C11', 'R4_C97', 'R4_C77']",52018.404792812544,61117.404792812544,28.0,40.6195643310547
0,34,"['R4_C154', 'R4_C87', 'R4_C114', 'R4_C168', 'R4_C167', 'R4_C170', 'R4_C151', 'R4_C174', 'R4_C119', 'R4_C166', 'R4_C36', 'R4_C61', 'R4_C113', 'R4_C123', 'R4_C53']",53461.0,61195.0,21.0,34.90697851562499
