tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,indicador
1000000000000,1000000000000,1000000000000,1000000000000,True
34345,1000000000000,1000000000000,1000000000000,True
1000000000000,36137,1000000000000,1000000000000,False
1000000000000,1000000000000,35021,1000000000000,False
1000000000000,38868,1000000000000,1000000000000,False
39025,1000000000000,1000000000000,1000000000000,True
35538,1000000000000,1000000000000,1000000000000,True
39950,1000000000000,1000000000000,1000000000000,True
34865,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,37879,1000000000000,False
40536,1000000000000,1000000000000,1000000000000,True
36908,1000000000000,1000000000000,1000000000000,True
1000000000000,39962,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,43418,1000000000000,1000000000000,False
1000000000000,44294,1000000000000,1000000000000,False
1000000000000,39518,1000000000000,1000000000000,False
1000000000000,41824,1000000000000,1000000000000,False
1000000000000,40460,1000000000000,1000000000000,False
39461,1000000000000,1000000000000,1000000000000,True
1000000000000,41052,1000000000000,1000000000000,False
1000000000000,1000000000000,41518,1000000000000,False
1000000000000,1000000000000,46514,1000000000000,False
1000000000000,47505,1000000000000,1000000000000,False
1000000000000,1000000000000,43105,1000000000000,False
1000000000000,1000000000000,41130,1000000000000,False
41416,1000000000000,1000000000000,1000000000000,True
53658,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,44984,1000000000000,False
1000000000000,1000000000000,50445,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,50046,1000000000000,False
45099,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,48691,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
45483,1000000000000,1000000000000,1000000000000,True
1000000000000,46472,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
50859,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,48099,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,48486,1000000000000,1000000000000,False
1000000000000,52197,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
59490,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,51006,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
42402,1000000000000,1000000000000,1000000000000,True
42000,1000000000000,1000000000000,1000000000000,True
59710,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,52943,1000000000000,1000000000000,False
1000000000000,46089,1000000000000,1000000000000,False
1000000000000,1000000000000,49108,1000000000000,False
52019,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,52817,1000000000000,False
1000000000000,51355,1000000000000,1000000000000,False
1000000000000,48972,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,47197,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,49350,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
59190,1000000000000,1000000000000,1000000000000,True
43338,1000000000000,1000000000000,1000000000000,True
52508,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,49709,1000000000000,False
42820,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
46949,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,51252,1000000000000,False
47446,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,54544,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
50311,1000000000000,1000000000000,1000000000000,True
44356,1000000000000,1000000000000,1000000000000,True
1000000000000,46734,1000000000000,1000000000000,False
43827,1000000000000,1000000000000,1000000000000,True
51304,1000000000000,1000000000000,1000000000000,True
1000000000000,54873,1000000000000,1000000000000,False
1000000000000,1000000000000,52048,1000000000000,False
46201,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
44715,1000000000000,1000000000000,1000000000000,True
50602,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,53317,1000000000000,1000000000000,False
1000000000000,51842,1000000000000,1000000000000,False
1000000000000,47832,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
49292,1000000000000,1000000000000,1000000000000,True
58926,1000000000000,1000000000000,1000000000000,True
48616,1000000000000,1000000000000,1000000000000,True
1000000000000,52472,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,57323,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
49645,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,52248,1000000000000,False
1000000000000,53711,1000000000000,1000000000000,False
54941,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,57008,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,58704,1000000000000,1000000000000,False
1000000000000,54140,1000000000000,1000000000000,False
1000000000000,1000000000000,57482,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,59386,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
54149,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,57920,1000000000000,False
1000000000000,51101,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,55378,1000000000000,False
1000000000000,59772,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
51658,1000000000000,1000000000000,1000000000000,True
1000000000000,56578,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,56059,1000000000000,False
56197,1000000000000,1000000000000,1000000000000,True
1000000000000,58480,1000000000000,1000000000000,False
1000000000000,57683,1000000000000,1000000000000,False
56986,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,58260,1000000000000,1000000000000,False
1000000000000,56993,1000000000000,1000000000000,False
55717,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
