tiempos_c0,tiempos_c1,tiempos_c2,indicador
1000000000000,1000000000000,1000000000000,True
1000000000000,33912,1000000000000,False
1000000000000,40169,1000000000000,False
1000000000000,1000000000000,33910,False
1000000000000,40634,1000000000000,False
1000000000000,36213,1000000000000,False
1000000000000,36600,1000000000000,False
1000000000000,41286,1000000000000,False
1000000000000,38471,1000000000000,False
1000000000000,37436,1000000000000,False
35465,1000000000000,1000000000000,True
34578,1000000000000,1000000000000,True
1000000000000,1000000000000,37181,False
1000000000000,1000000000000,39226,False
1000000000000,1000000000000,41337,False
37743,1000000000000,1000000000000,True
38091,1000000000000,1000000000000,True
1000000000000,1000000000000,39913,False
1000000000000,44683,1000000000000,False
1000000000000,1000000000000,43362,False
53247,1000000000000,1000000000000,True
39526,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,43774,1000000000000,False
1000000000000,1000000000000,48984,False
1000000000000,45017,1000000000000,False
1000000000000,1000000000000,1000000000000,False
40677,1000000000000,1000000000000,True
1000000000000,46565,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,47404,False
47984,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,44255,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
58017,1000000000000,1000000000000,True
41894,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,45432,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
41358,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,48644,False
59412,1000000000000,1000000000000,True
1000000000000,48185,1000000000000,False
1000000000000,46969,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,43027,1000000000000,False
42940,1000000000000,1000000000000,True
1000000000000,45730,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,52764,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,50014,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,49421,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,49785,False
1000000000000,52445,1000000000000,False
1000000000000,1000000000000,1000000000000,False
46144,1000000000000,1000000000000,True
1000000000000,1000000000000,46214,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,45385,False
1000000000000,1000000000000,46843,False
43273,1000000000000,1000000000000,True
43573,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,53070,1000000000000,False
1000000000000,1000000000000,1000000000000,False
44193,1000000000000,1000000000000,True
1000000000000,1000000000000,48275,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,47760,False
55123,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,53506,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,51974,1000000000000,False
52585,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
44852,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,54705,False
1000000000000,50550,1000000000000,False
45305,1000000000000,1000000000000,True
1000000000000,1000000000000,55658,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,53227,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,53515,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
46510,1000000000000,1000000000000,True
1000000000000,1000000000000,54123,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,51510,1000000000000,False
1000000000000,1000000000000,52603,False
46909,1000000000000,1000000000000,True
1000000000000,1000000000000,56340,False
1000000000000,1000000000000,1000000000000,False
1000000000000,51166,1000000000000,False
1000000000000,57052,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,53842,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,55226,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,53887,1000000000000,False
1000000000000,1000000000000,54433,False
1000000000000,1000000000000,1000000000000,False
57725,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
48617,1000000000000,1000000000000,True
57422,1000000000000,1000000000000,True
55797,1000000000000,1000000000000,True
51752,1000000000000,1000000000000,True
1000000000000,58650,1000000000000,False
1000000000000,1000000000000,1000000000000,False
49296,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,59686,False
52013,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,True
1000000000000,58925,1000000000000,False
50436,1000000000000,1000000000000,True
56927,1000000000000,1000000000000,True
53888,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
51479,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,False
