vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
2,11,"['R3_C1', 'R3_C0', 'R3_C2']",36700.642334516706,42813.9601534225,6.0,51.225564738346634
0,25,['R3_C3'],33455.0,35057.0,2.0,19.725505859375
1,7,['R3_C4'],33495.0,35543.0,2.0,25.943772216796877
0,2,"['R3_C17', 'R3_C14', 'R3_C13', 'R3_C11']",35929.0,39246.0,7.0,31.02765138178681
1,19,"['R3_C6', 'R3_C10', 'R3_C7', 'R3_C15', 'R3_C8', 'R3_C20', 'R3_C16']",37032.457175702235,42424.457175702235,14.0,44.79533521307681
0,3,"['R3_C37', 'R3_C12', 'R3_C22', 'R3_C28', 'R3_C32', 'R3_C29', 'R3_C41', 'R3_C34', 'R3_C9']",39269.0,45146.48826978359,14.0,47.536382614294034
1,22,"['R3_C40', 'R3_C76', 'R3_C21', 'R3_C38', 'R3_C73', 'R3_C55', 'R3_C25', 'R3_C69', 'R3_C39', 'R3_C52', 'R3_C30', 'R3_C65', 'R3_C61', 'R3_C24', 'R3_C74']",42871.0,48643.0,28.0,40.06382366943359
2,13,"['R3_C53', 'R3_C66', 'R3_C27', 'R3_C48', 'R3_C75']",42913.0,46259.0,10.0,28.911601503332594
0,35,"['R3_C85', 'R3_C100', 'R3_C107', 'R3_C113', 'R3_C64', 'R3_C110', 'R3_C95', 'R3_C82', 'R3_C51', 'R3_C50', 'R3_C115', 'R3_C35', 'R3_C59', 'R3_C62', 'R3_C67', 'R3_C60', 'R3_C101', 'R3_C87', 'R3_C93', 'R3_C80', 'R3_C112', 'R3_C111', 'R3_C114', 'R3_C83', 'R3_C84']",45649.0,54560.0,48.0,61.108151153564464
2,20,"['R3_C105', 'R3_C57', 'R3_C86', 'R3_C68', 'R3_C47', 'R3_C134', 'R3_C96', 'R3_C58', 'R3_C120', 'R3_C71', 'R3_C126', 'R3_C81', 'R3_C42', 'R3_C77', 'R3_C104', 'R3_C106', 'R3_C63', 'R3_C23', 'R3_C79']",46259.0,53234.0,31.0,46.747814453125
1,45,"['R3_C143', 'R3_C125', 'R3_C127', 'R3_C102', 'R3_C119', 'R3_C88', 'R3_C123', 'R3_C129', 'R3_C18', 'R3_C118', 'R3_C92', 'R3_C121', 'R3_C90', 'R3_C133', 'R3_C45', 'R3_C140', 'R3_C137', 'R3_C150']",48643.0,55815.0,33.0,51.98326245117187
2,257,"['R3_C153', 'R3_C184', 'R3_C161', 'R3_C128', 'R3_C138', 'R3_C187', 'R3_C159', 'R3_C36', 'R3_C72', 'R3_C108', 'R3_C46', 'R3_C165', 'R3_C157', 'R3_C151', 'R3_C173', 'R3_C152', 'R3_C154', 'R3_C171', 'R3_C156', 'R3_C177', 'R3_C97', 'R3_C169', 'R3_C168', 'R3_C183', 'R3_C188']",53234.0,61200.0,39.0,47.92557177734375
0,286,"['R3_C186', 'R3_C162', 'R3_C175', 'R3_C130', 'R3_C117', 'R3_C146', 'R3_C5', 'R3_C158', 'R3_C155', 'R3_C176', 'R3_C142', 'R3_C196', 'R3_C116', 'R3_C191', 'R3_C164', 'R3_C179', 'R3_C145', 'R3_C170']",54560.0,61138.0,29.0,46.239804809570316
1,29,"['R3_C54', 'R3_C181', 'R3_C194', 'R3_C174', 'R3_C201', 'R3_C203', 'R3_C206', 'R3_C147', 'R3_C197', 'R3_C199', 'R3_C189', 'R3_C56', 'R3_C167', 'R3_C31']",55815.0,61144.0,24.0,38.89958813476562
