tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,tiempos_c6,indicador
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
34716,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
50141,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
33532,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,34318,1000000000000,1000000000000,1000000000000,False
52869,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,36971,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,42092,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,34553,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,43329,1000000000000,1000000000000,1000000000000,False
53309,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,36011,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,43897,1000000000000,1000000000000,False
39552,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,41628,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,42566,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,41314,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,40548,1000000000000,1000000000000,False
56793,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
36027,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,38053,1000000000000,1000000000000,False
1000000000000,35321,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,37787,1000000000000,1000000000000,1000000000000,False
1000000000000,37444,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,39099,1000000000000,1000000000000,1000000000000,False
1000000000000,36452,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
40394,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,36562,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,38741,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,38523,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,37036,1000000000000,1000000000000,False
38506,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
42166,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,36086,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,41150,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,42411,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,45736,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,37156,1000000000000,False
36924,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,40052,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,44306,1000000000000,False
38965,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,39358,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,44923,1000000000000,False
48736,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,38555,False
49107,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
49564,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,42378,False
1000000000000,1000000000000,1000000000000,1000000000000,48070,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,46892,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,41204,1000000000000,False
46307,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,40537,1000000000000,False
37580,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
59132,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45654,1000000000000,False
41943,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,40775,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,42332,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,43184,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,43748,False
1000000000000,1000000000000,1000000000000,49283,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,45058,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,47185,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,46429,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,46435,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,48685,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,48221,1000000000000,1000000000000,1000000000000,False
46687,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46027,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,49078,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,46767,1000000000000,1000000000000,False
45421,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,44656,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
57315,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,51179,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,48233,False
42992,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,51486,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52243,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51929,False
1000000000000,41811,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50576,1000000000000,False
55167,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50078,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,53194,1000000000000,1000000000000,False
1000000000000,45130,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,50674,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
46006,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
44052,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52584,1000000000000,False
1000000000000,1000000000000,1000000000000,47581,1000000000000,1000000000000,1000000000000,False
1000000000000,51049,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,43742,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50448,False
1000000000000,1000000000000,1000000000000,1000000000000,51503,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,49517,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,53506,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53635,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50887,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,47621,1000000000000,1000000000000,False
44537,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
56474,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,49599,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
47146,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
44986,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,46270,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,50086,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51562,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54706,1000000000000,False
50886,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,47381,False
1000000000000,1000000000000,1000000000000,54324,1000000000000,1000000000000,1000000000000,False
1000000000000,50324,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
56208,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55580,False
1000000000000,1000000000000,1000000000000,50671,1000000000000,1000000000000,1000000000000,False
48261,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55871,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55567,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52981,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,56349,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,57753,False
1000000000000,1000000000000,1000000000000,52496,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,57896,1000000000000,1000000000000,False
54276,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,51034,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,56001,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,48593,1000000000000,1000000000000,1000000000000,1000000000000,True
47680,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,48401,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58936,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54165,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,59359,1000000000000,False
1000000000000,1000000000000,1000000000000,54757,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,48144,1000000000000,1000000000000,1000000000000,1000000000000,True
57579,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59888,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,52933,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,49756,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58898,1000000000000,False
1000000000000,1000000000000,1000000000000,58872,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59284,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,57087,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,55017,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,59662,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,56841,1000000000000,1000000000000,False
1000000000000,52444,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
51679,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,57864,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
55490,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58451,1000000000000,False
1000000000000,1000000000000,53543,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,58400,1000000000000,1000000000000,False
58125,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58061,False
52257,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,58699,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,56953,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
