tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,indicador
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,32739,1000000000000,1000000000000,False
1000000000000,34825,1000000000000,1000000000000,False
34037,1000000000000,1000000000000,1000000000000,True
1000000000000,41262,1000000000000,1000000000000,False
1000000000000,1000000000000,34585,1000000000000,False
1000000000000,37458,1000000000000,1000000000000,False
1000000000000,40182,1000000000000,1000000000000,False
42635,1000000000000,1000000000000,1000000000000,True
1000000000000,38042,1000000000000,1000000000000,False
1000000000000,1000000000000,37327,1000000000000,False
40970,1000000000000,1000000000000,1000000000000,True
46607,1000000000000,1000000000000,1000000000000,True
1000000000000,44233,1000000000000,1000000000000,False
1000000000000,45457,1000000000000,1000000000000,False
43704,1000000000000,1000000000000,1000000000000,True
1000000000000,39820,1000000000000,1000000000000,False
47195,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,38015,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
36162,1000000000000,1000000000000,1000000000000,True
1000000000000,39107,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,38487,False
1000000000000,43055,1000000000000,1000000000000,False
1000000000000,40784,1000000000000,1000000000000,False
1000000000000,1000000000000,46098,1000000000000,False
1000000000000,1000000000000,40687,1000000000000,False
38174,1000000000000,1000000000000,1000000000000,True
37639,1000000000000,1000000000000,1000000000000,True
39491,1000000000000,1000000000000,1000000000000,True
42938,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,46998,1000000000000,False
1000000000000,1000000000000,41679,1000000000000,False
1000000000000,1000000000000,42423,1000000000000,False
1000000000000,1000000000000,1000000000000,42561,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,43192,False
1000000000000,1000000000000,1000000000000,45973,False
39789,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,43176,1000000000000,False
1000000000000,1000000000000,45826,1000000000000,False
1000000000000,49626,1000000000000,1000000000000,False
1000000000000,1000000000000,45159,1000000000000,False
1000000000000,1000000000000,47990,1000000000000,False
1000000000000,1000000000000,44591,1000000000000,False
45201,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46401,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,50451,1000000000000,1000000000000,False
1000000000000,47999,1000000000000,1000000000000,False
48712,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,49813,1000000000000,False
1000000000000,49172,1000000000000,1000000000000,False
1000000000000,51281,1000000000000,1000000000000,False
49746,1000000000000,1000000000000,1000000000000,True
48176,1000000000000,1000000000000,1000000000000,True
1000000000000,48764,1000000000000,1000000000000,False
41391,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,50151,1000000000000,False
1000000000000,50745,1000000000000,1000000000000,False
1000000000000,47597,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51622,False
42113,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,52450,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,52867,1000000000000,False
1000000000000,1000000000000,50463,1000000000000,False
1000000000000,1000000000000,51220,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
45718,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,49928,1000000000000,1000000000000,False
56894,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
49107,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,54384,1000000000000,1000000000000,False
1000000000000,1000000000000,53385,1000000000000,False
1000000000000,1000000000000,1000000000000,52774,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,52022,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
46028,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,49541,False
1000000000000,51631,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
47717,1000000000000,1000000000000,1000000000000,True
50844,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,54610,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
54999,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,56373,1000000000000,False
51718,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,55786,1000000000000,False
1000000000000,1000000000000,1000000000000,52049,False
53523,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
51356,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,53195,False
54008,1000000000000,1000000000000,1000000000000,True
50028,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50680,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
55789,1000000000000,1000000000000,1000000000000,True
1000000000000,57271,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,50349,False
1000000000000,55431,1000000000000,1000000000000,False
1000000000000,56337,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,49745,False
1000000000000,1000000000000,1000000000000,51037,False
1000000000000,1000000000000,1000000000000,56956,False
1000000000000,59054,1000000000000,1000000000000,False
1000000000000,53714,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,57482,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,59616,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,54858,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,58394,False
52753,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,58405,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,60172,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,56403,False
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
55386,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,59174,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,58347,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,True
58089,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,True
59364,1000000000000,1000000000000,1000000000000,True
57637,1000000000000,1000000000000,1000000000000,True
