time,request_id,decision,phi,vehicle_id,position
32817.421087719,R60_C5,inserted,1.0,0.0,0.0
33026.598220533146,R60_C6,inserted,1.0,1.0,0.0
33038.32454921149,R60_C7,inserted,1.0,1.0,0.0
33716.17132215494,R60_C12,inserted,1.0,0.0,1.0
34096.012968669296,R60_C14,inserted,1.0,0.0,1.0
34379.85354583977,R60_C17,inserted,1.0,1.0,2.0
34879.07651765569,R60_C20,inserted,1.0,1.0,0.0
35433.12322542841,R60_C22,inserted,1.0,1.0,0.0
36746.53343512592,R60_C28,inserted,1.0,2.0,1.0
37668.58118577213,R60_C32,inserted,1.0,2.0,5.0
37818.48122517414,R60_C33,inserted,1.0,2.0,6.0
38012.29026009397,R60_C36,inserted,1.0,2.0,1.0
38806.524400576556,R60_C38,inserted,1.0,2.0,7.0
39482.18709096147,R60_C46,inserted,1.0,2.0,4.0
40393.390153335866,R60_C53,inserted,1.0,2.0,1.0
40490.212776790846,R60_C54,inserted,1.0,0.0,4.0
40692.32342567285,R60_C57,inserted,1.0,2.0,5.0
41482.390619607366,R60_C67,inserted,1.0,2.0,5.0
41638.87944181206,R60_C68,inserted,1.0,2.0,2.0
41725.98078220378,R60_C70,inserted,1.0,2.0,7.0
42457.56839611904,R60_C83,inserted,1.0,2.0,11.0
42518.1972788161,R60_C84,inserted,1.0,2.0,4.0
42693.01553395114,R60_C85,inserted,1.0,2.0,10.0
43518.813276954905,R60_C90,inserted,1.0,2.0,0.0
43658.677638951856,R60_C91,inserted,1.0,2.0,6.0
43664.60658716161,R60_C93,inserted,1.0,2.0,8.0
45701.50037168475,R60_C115,inserted,1.0,2.0,10.0
45895.22473408708,R60_C118,inserted,1.0,2.0,11.0
45904.70324521767,R60_C119,inserted,1.0,2.0,9.0
45910.50679023974,R60_C120,inserted,1.0,2.0,1.0
46134.92395376142,R60_C123,inserted,1.0,0.0,0.0
47187.42646773381,R60_C132,inserted,1.0,0.0,1.0
47406.691064341554,R60_C134,inserted,1.0,2.0,0.0
47580.944945336494,R60_C136,inserted,1.0,2.0,0.0
48587.84469636955,R60_C142,inserted,1.0,2.0,9.0
48801.96726206527,R60_C144,inserted,1.0,2.0,6.0
49017.164047596096,R60_C146,inserted,1.0,0.0,0.0
49283.662481569605,R60_C147,inserted,1.0,1.0,6.0
49423.562258746104,R60_C148,inserted,1.0,1.0,6.0
49852.48328389537,R60_C152,inserted,1.0,2.0,4.0
50109.725557310674,R60_C153,inserted,0.9,0.0,0.0
50610.10419566338,R60_C155,inserted,1.0,0.0,0.0
50989.46340717905,R60_C158,inserted,1.0,1.0,3.0
51429.31801697153,R60_C161,inserted,1.0,1.0,2.0
51596.71570598396,R60_C163,inserted,0.8,0.0,2.0
52243.3113966277,R60_C167,inserted,0.9,0.0,0.0
52531.893374316634,R60_C171,inserted,1.0,1.0,3.0
52656.78617888546,R60_C173,inserted,1.0,0.0,2.0
53002.436826448335,R60_C176,inserted,0.7,0.0,0.0
53463.44533968366,R60_C178,inserted,0.6,1.0,2.0
53585.474956973034,R60_C180,postponed,0.0,,
53850.48210564633,R60_C183,inserted,0.8,0.0,3.0
54002.80450799893,R60_C185,inserted,1.0,0.0,3.0
55157.34044957992,R60_C190,postponed,0.0,,
55184.44360729249,R60_C191,postponed,0.0,,
