run_id,status,start_timestamp,end_timestamp,elapsed_total_sec,elapsed_total_min,solver,rica,input_dir,instancia,replica_id,n_scenarios,lookahead_min,scenario_time_limit_sec,parallel_backend,parallel_max_workers,parallel_cpu_reserve,parallel_log_progress,dynamic_insertion_n_scenarios,enable_dynamic_pickup_insertion,run_msa_on_request_arrival_if_vehicle_waiting,seed,config_applied_fields,config_ignored_fields,served_customers,outsourced_customers,total_customers,total_profit,total_possible_profit,profit_rate,total_distance_km,nb_trips,service_rate
1,ok,2026-06-20T22:33:13,2026-06-20T22:54:32,1278.7744010000024,21.312906683333374,hexaly,False,data,2,0,20,140,10.0,,,,,,,,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]",[],60,132,192,97.0,315.0,0.30793650793650795,322.9246807458763,8,0.3125
2,ok,2026-06-20T22:54:32,2026-06-20T23:32:29,2276.93944490001,37.9489907483335,hexaly,False,data,2,10,20,140,10.0,,,,,,,,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]",[],106,81,187,183.0,311.0,0.5884244372990354,367.91173175749316,12,0.5668449197860963
3,ok,2026-06-20T23:32:29,2026-06-21T00:05:31,1981.9646791999985,33.03274465333331,hexaly,False,data,2,20,20,140,10.0,,,,,,,,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]",[],95,115,210,165.0,358.0,0.46089385474860334,328.4805926377146,11,0.4523809523809524
4,ok,2026-06-21T00:05:31,2026-06-21T00:31:48,1576.9651155000029,26.28275192500005,hexaly,False,data,2,30,20,140,10.0,,,,,,,,42,"[""consensus_mode"", ""instancia"", ""lookahead_sec"", ""n_scenarios"", ""scenario_time_limit_sec"", ""seed""]",[],93,92,185,161.0,316.0,0.509493670886076,335.6404406415774,10,0.5027027027027027
