tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
1000000000000,33916,False
1000000000000,42122,False
46823,1000000000000,True
33143,1000000000000,True
1000000000000,38627,False
1000000000000,39270,False
1000000000000,41654,False
36202,1000000000000,True
1000000000000,43384,False
34185,1000000000000,True
1000000000000,35789,False
1000000000000,1000000000000,False
34956,1000000000000,True
1000000000000,36141,False
1000000000000,40991,False
47877,1000000000000,True
1000000000000,36687,False
1000000000000,40378,False
1000000000000,1000000000000,False
40532,1000000000000,True
1000000000000,45981,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
39609,1000000000000,True
1000000000000,1000000000000,False
1000000000000,47244,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,47568,False
1000000000000,1000000000000,False
37923,1000000000000,True
39009,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,45312,False
1000000000000,44558,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,46909,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
47323,1000000000000,True
1000000000000,1000000000000,True
40228,1000000000000,True
1000000000000,48014,False
1000000000000,1000000000000,False
1000000000000,46246,False
44949,1000000000000,True
1000000000000,1000000000000,True
41262,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,46614,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
56652,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
43007,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
42123,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,50724,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
48391,1000000000000,True
46313,1000000000000,True
49635,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
58340,1000000000000,True
1000000000000,45622,False
1000000000000,53190,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
45819,1000000000000,True
1000000000000,1000000000000,True
59065,1000000000000,True
1000000000000,50380,False
1000000000000,1000000000000,True
1000000000000,51421,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
43808,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,52136,False
57500,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
45472,1000000000000,True
48979,1000000000000,True
1000000000000,1000000000000,True
1000000000000,49981,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,51769,False
1000000000000,1000000000000,False
57999,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,49413,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
51313,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,51031,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
53181,1000000000000,True
1000000000000,1000000000000,False
51764,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,52782,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
60084,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
50290,1000000000000,True
59651,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,58518,False
1000000000000,1000000000000,False
52621,1000000000000,True
1000000000000,57579,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,58254,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
59442,1000000000000,True
1000000000000,56769,False
1000000000000,55152,False
1000000000000,1000000000000,False
1000000000000,55830,False
1000000000000,56300,False
1000000000000,55547,False
1000000000000,1000000000000,False
1000000000000,57328,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,57901,False
54916,1000000000000,True
1000000000000,1000000000000,True
57235,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
58656,1000000000000,True
