tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,tiempos_c6,indicador
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,33413,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,37820,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,35319,1000000000000,1000000000000,1000000000000,False
34291,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,38688,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,35882,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,39164,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,42953,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,36802,1000000000000,False
36037,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,39904,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,39814,1000000000000,False
49422,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,44065,1000000000000,1000000000000,1000000000000,False
37683,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,45355,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,38507,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,41089,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,41659,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,47523,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,42476,1000000000000,1000000000000,False
1000000000000,38779,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,42293,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,48363,1000000000000,1000000000000,1000000000000,False
51482,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46912,1000000000000,1000000000000,1000000000000,False
41712,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,58415,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
39594,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
43163,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,40499,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,45927,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,44093,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,42886,1000000000000,False
1000000000000,1000000000000,1000000000000,40864,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,43441,1000000000000,1000000000000,1000000000000,False
40431,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,45917,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,41602,False
48872,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,47917,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45682,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50858,1000000000000,False
43712,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,48914,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,41925,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,49504,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,48417,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,45861,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,44827,False
1000000000000,1000000000000,1000000000000,1000000000000,48581,1000000000000,1000000000000,False
1000000000000,43270,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,44117,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
53959,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
50452,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,47471,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,43732,False
56732,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
54387,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,48987,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51409,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,49433,False
