vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,0,['R60_C2'],32724.0,36292.0,2.0,23.527427734375
1,133,['R60_C1'],40223.955608252785,55287.955608252785,1.0,74.52464968659753
2,88,['R60_C0'],32567.0,35675.0,2.0,20.329042739868164
2,37,"['R60_C21', 'R60_C3', 'R60_C13', 'R60_C6', 'R60_C5', 'R60_C8', 'R60_C19']",35675.0,42222.0,12.0,35.44307518589072
0,12,"['R60_C33', 'R60_C24', 'R60_C32', 'R60_C4', 'R60_C23', 'R60_C14', 'R60_C12', 'R60_C26', 'R60_C15']",36643.0,43859.0,14.0,35.06419951311993
2,144,['R60_C43'],42222.0,42856.0,2.0,3.144814453125
2,16,"['R60_C61', 'R60_C62', 'R60_C83', 'R60_C37', 'R60_C85', 'R60_C59', 'R60_C22', 'R60_C72', 'R60_C48', 'R60_C36', 'R60_C54', 'R60_C53', 'R60_C49', 'R60_C81', 'R60_C66', 'R60_C68', 'R60_C7']",43015.0,51490.0,29.0,36.28805864194399
0,41,"['R60_C95', 'R60_C41', 'R60_C29', 'R60_C84', 'R60_C31', 'R60_C73', 'R60_C70', 'R60_C50', 'R60_C75', 'R60_C58']",43859.0,50842.0,17.0,33.44503624750508
0,141,"['R60_C96', 'R60_C103', 'R60_C100', 'R60_C101', 'R60_C117', 'R60_C133', 'R60_C119', 'R60_C93', 'R60_C122', 'R60_C98', 'R60_C111', 'R60_C52', 'R60_C9', 'R60_C125', 'R60_C132', 'R60_C147', 'R60_C79', 'R60_C130', 'R60_C145', 'R60_C10', 'R60_C44', 'R60_C18']",50842.0,61103.0,36.0,42.426960652600975
2,217,"['R60_C35', 'R60_C165', 'R60_C99', 'R60_C158', 'R60_C126', 'R60_C51', 'R60_C89', 'R60_C156', 'R60_C115', 'R60_C106', 'R60_C109', 'R60_C151', 'R60_C150', 'R60_C148', 'R60_C161', 'R60_C140', 'R60_C69', 'R60_C34', 'R60_C160']",52054.0,61085.0,30.0,38.895337890624994
1,101,"['R60_C166', 'R60_C105', 'R60_C124', 'R60_C178', 'R60_C175', 'R60_C174', 'R60_C170', 'R60_C127', 'R60_C187', 'R60_C80', 'R60_C182', 'R60_C188', 'R60_C177']",55287.955608252785,61093.955608252785,21.0,24.018828124999995
