vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,166,"['R1_C5', 'R1_C1', 'R1_C2']",42524.92432610512,52162.92432610512,4.0,46.86583734635724
5,99,['R1_C4'],41437.77177233706,50580.77177233706,1.0,45.94221630720836
7,202,"['R1_C6', 'R1_C8', 'R1_C7', 'R1_C3', 'R1_C0']",37409.60230301244,48043.60230301244,9.0,48.779193717422395
3,90,['R1_C9'],37774.02560951342,43083.846289225854,1.0,24.622571420363375
2,41,['R1_C10'],37774.46614491267,40962.46614491267,2.0,17.123161176477577
4,30,['R1_C11'],37815.67267617958,43507.67267617958,2.0,29.484380802863736
1,107,['R1_C12'],55676.70825605944,61168.70825605944,1.0,30.626076654672353
6,6,['R1_C13'],36581.26428018749,43108.26428018749,2.0,31.525976392244207
2,63,"['R1_C62', 'R1_C18', 'R1_C48', 'R1_C38', 'R1_C52', 'R1_C15', 'R1_C14', 'R1_C71', 'R1_C64', 'R1_C29', 'R1_C66', 'R1_C67', 'R1_C72', 'R1_C61', 'R1_C63', 'R1_C51', 'R1_C68', 'R1_C65', 'R1_C69', 'R1_C73']",40962.46614491267,50721.46614491267,36.0,41.45000711242086
3,36,"['R1_C35', 'R1_C26', 'R1_C21', 'R1_C85', 'R1_C83', 'R1_C55', 'R1_C84', 'R1_C42', 'R1_C93', 'R1_C49', 'R1_C88', 'R1_C24', 'R1_C32', 'R1_C20', 'R1_C70', 'R1_C54', 'R1_C75']",43083.846289225854,53510.846289225854,26.0,48.595327044021595
6,50,"['R1_C37', 'R1_C36', 'R1_C30', 'R1_C87', 'R1_C34', 'R1_C50', 'R1_C76', 'R1_C74', 'R1_C58', 'R1_C25', 'R1_C86', 'R1_C40', 'R1_C81', 'R1_C53', 'R1_C79', 'R1_C94']",43108.26428018749,53442.81301868746,25.0,47.361882775605146
4,42,"['R1_C89', 'R1_C92', 'R1_C90', 'R1_C98', 'R1_C60', 'R1_C59', 'R1_C95', 'R1_C31', 'R1_C56', 'R1_C80']",43944.0,52870.0,16.0,40.66729478837066
7,23,"['R1_C117', 'R1_C130', 'R1_C137', 'R1_C102', 'R1_C106', 'R1_C127']",48043.60230301244,52652.60230301244,8.0,23.22928371888144
5,13,"['R1_C101', 'R1_C146', 'R1_C145', 'R1_C148', 'R1_C116', 'R1_C119', 'R1_C122', 'R1_C141', 'R1_C132', 'R1_C147', 'R1_C123', 'R1_C128', 'R1_C133', 'R1_C104', 'R1_C17', 'R1_C103', 'R1_C138']",50580.77177233706,60959.77177233706,29.0,47.01397680664063
2,13,"['R1_C151', 'R1_C91', 'R1_C121', 'R1_C99', 'R1_C111', 'R1_C134', 'R1_C110', 'R1_C156', 'R1_C46', 'R1_C155', 'R1_C57', 'R1_C120', 'R1_C149', 'R1_C43', 'R1_C118', 'R1_C135', 'R1_C131', 'R1_C144', 'R1_C158']",51390.0,61158.0,32.0,43.98734960937499
0,44,"['R1_C160', 'R1_C100', 'R1_C126', 'R1_C125', 'R1_C109', 'R1_C152', 'R1_C140', 'R1_C22', 'R1_C139', 'R1_C157', 'R1_C105']",52162.92432610512,60891.92432610512,17.0,40.555272890610865
7,13,['R1_C161'],52652.60230301244,54056.60230301244,1.0,7.243100502620913
4,176,"['R1_C167', 'R1_C165', 'R1_C124', 'R1_C129', 'R1_C113', 'R1_C78', 'R1_C136', 'R1_C143', 'R1_C142', 'R1_C150']",53233.0,60592.0,16.0,38.56773413085938
6,82,"['R1_C112', 'R1_C172', 'R1_C82', 'R1_C45', 'R1_C175', 'R1_C153', 'R1_C163', 'R1_C173', 'R1_C169', 'R1_C168']",53828.0,61032.0,14.0,37.497898437500005
3,249,"['R1_C108', 'R1_C176', 'R1_C159', 'R1_C177', 'R1_C162', 'R1_C166', 'R1_C174']",54086.0,61026.0,12.0,39.42642492675782
7,218,"['R1_C183', 'R1_C180', 'R1_C181', 'R1_C170']",55137.75796825281,61053.75796825281,7.0,34.8178154296875
