tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,indicador
49041,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,55476,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,55011,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,58488,False
1000000000000,1000000000000,1000000000000,57880,1000000000000,False
58852,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,59271,1000000000000,1000000000000,False
1000000000000,48932,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,56446,1000000000000,1000000000000,False
1000000000000,50228,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,59041,1000000000000,False
1000000000000,56444,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,59383,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,57824,1000000000000,1000000000000,False
58179,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,55951,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,60035,False
53671,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,56865,1000000000000,1000000000000,False
52442,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,51550,1000000000000,1000000000000,1000000000000,True
52996,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,57164,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,58012,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
55382,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,55972,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,58287,1000000000000,1000000000000,False
56821,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,54811,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
54789,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,57416,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,56707,1000000000000,False
58546,1000000000000,1000000000000,1000000000000,1000000000000,True
56349,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,59871,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,56810,False
1000000000000,1000000000000,1000000000000,1000000000000,56468,False
1000000000000,58919,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,59453,1000000000000,1000000000000,1000000000000,True
1000000000000,60075,1000000000000,1000000000000,1000000000000,True
