tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,indicador
1000000000000,1000000000000,1000000000000,1000000000000,55620,False
1000000000000,1000000000000,1000000000000,1000000000000,51668,False
1000000000000,1000000000000,54866,1000000000000,1000000000000,False
58741,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,57986,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,54091,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,52538,False
1000000000000,1000000000000,1000000000000,1000000000000,53314,False
1000000000000,1000000000000,56125,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50344,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,54207,1000000000000,1000000000000,False
1000000000000,1000000000000,60293,1000000000000,1000000000000,False
1000000000000,54452,1000000000000,1000000000000,1000000000000,True
1000000000000,53290,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,53544,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
52452,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,58166,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
57343,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,54029,1000000000000,1000000000000,1000000000000,True
1000000000000,56472,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,60002,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59520,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,60507,1000000000000,False
1000000000000,1000000000000,1000000000000,57391,1000000000000,False
1000000000000,57783,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,55751,1000000000000,1000000000000,1000000000000,True
1000000000000,54886,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,56069,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
59543,1000000000000,1000000000000,1000000000000,1000000000000,True
55904,1000000000000,1000000000000,1000000000000,1000000000000,True
59143,1000000000000,1000000000000,1000000000000,1000000000000,True
