tiempos_c1,tiempos_c2,tiempos_c3,t_sale_el_rappi,indicador
1000000000000,1000000000000,1000000000000,61020,True
34779,1000000000000,1000000000000,1000000000000,True
36272,1000000000000,1000000000000,1000000000000,True
33774,1000000000000,1000000000000,1000000000000,True
1000000000000,35063,1000000000000,1000000000000,False
33118,1000000000000,1000000000000,1000000000000,True
1000000000000,37127,1000000000000,1000000000000,False
56137,1000000000000,1000000000000,1000000000000,True
1000000000000,39163,1000000000000,1000000000000,False
1000000000000,41355,1000000000000,1000000000000,False
34357,1000000000000,1000000000000,1000000000000,True
1000000000000,41833,1000000000000,1000000000000,False
36560,1000000000000,1000000000000,1000000000000,True
1000000000000,37431,1000000000000,1000000000000,False
1000000000000,40087,1000000000000,1000000000000,False
1000000000000,42232,1000000000000,1000000000000,False
35836,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,37789,1000000000000,False
1000000000000,38247,1000000000000,1000000000000,False
1000000000000,37718,1000000000000,1000000000000,False
1000000000000,42464,1000000000000,1000000000000,False
1000000000000,1000000000000,40187,1000000000000,False
1000000000000,44677,1000000000000,1000000000000,False
47882,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,42966,1000000000000,False
1000000000000,1000000000000,42201,1000000000000,False
1000000000000,1000000000000,41121,1000000000000,False
1000000000000,43788,1000000000000,1000000000000,False
37870,1000000000000,1000000000000,1000000000000,True
39705,1000000000000,1000000000000,1000000000000,True
53590,1000000000000,1000000000000,1000000000000,True
1000000000000,48795,1000000000000,1000000000000,False
38556,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,48416,False
1000000000000,1000000000000,1000000000000,49403,False
1000000000000,44369,1000000000000,1000000000000,False
49455,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,48955,False
1000000000000,50125,1000000000000,1000000000000,False
41370,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,49749,False
1000000000000,1000000000000,46764,1000000000000,False
40533,1000000000000,1000000000000,1000000000000,True
40858,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,48541,1000000000000,False
52275,1000000000000,1000000000000,1000000000000,True
1000000000000,44141,1000000000000,1000000000000,False
1000000000000,1000000000000,47086,1000000000000,False
42002,1000000000000,1000000000000,1000000000000,True
48794,1000000000000,1000000000000,1000000000000,True
1000000000000,48206,1000000000000,1000000000000,False
1000000000000,1000000000000,44864,1000000000000,False
1000000000000,1000000000000,48785,1000000000000,False
41762,1000000000000,1000000000000,1000000000000,True
42688,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,45773,1000000000000,False
1000000000000,49533,1000000000000,1000000000000,False
42493,1000000000000,1000000000000,1000000000000,True
1000000000000,46629,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50078,False
1000000000000,1000000000000,44234,1000000000000,False
1000000000000,45009,1000000000000,1000000000000,False
41072,1000000000000,1000000000000,1000000000000,True
55784,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,45292,1000000000000,False
1000000000000,45385,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51302,False
1000000000000,49303,1000000000000,1000000000000,False
1000000000000,49041,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59244,True
50828,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,47890,1000000000000,False
1000000000000,1000000000000,1000000000000,51752,False
58958,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,52015,False
1000000000000,1000000000000,1000000000000,51991,False
1000000000000,1000000000000,1000000000000,59524,True
1000000000000,1000000000000,1000000000000,51083,False
1000000000000,45711,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,51355,False
1000000000000,1000000000000,1000000000000,60035,True
1000000000000,1000000000000,1000000000000,52501,False
1000000000000,1000000000000,1000000000000,51936,False
1000000000000,1000000000000,1000000000000,51675,False
