vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
2,295,"['R5_C2', 'R5_C0', 'R5_C3', 'R5_C1']",41266.98877723976,53251.98877723976,5.0,74.03649479036862
1,181,['R5_C4'],36812.92886671066,42313.92886671066,1.0,40.38464373442111
0,15,['R5_C5'],33563.0,34823.0,2.0,11.238525390625
0,14,"['R5_C12', 'R5_C10', 'R5_C11']",34823.0,36995.0,6.0,16.986630859375
0,13,"['R5_C28', 'R5_C25', 'R5_C32', 'R5_C16', 'R5_C30', 'R5_C15', 'R5_C9', 'R5_C31', 'R5_C21']",37494.0,41924.0,17.0,29.2015703125
0,1,"['R5_C63', 'R5_C61', 'R5_C22', 'R5_C66', 'R5_C7', 'R5_C36', 'R5_C27', 'R5_C23', 'R5_C17', 'R5_C45', 'R5_C33', 'R5_C50', 'R5_C51']",41924.0,45991.0,26.0,17.908072265624998
1,23,"['R5_C59', 'R5_C64', 'R5_C87', 'R5_C26', 'R5_C77', 'R5_C54', 'R5_C68', 'R5_C43', 'R5_C53', 'R5_C69', 'R5_C57', 'R5_C34', 'R5_C38', 'R5_C82', 'R5_C73']",42954.0,48224.0,27.0,24.810055175781244
0,58,"['R5_C135', 'R5_C126', 'R5_C84', 'R5_C89', 'R5_C115', 'R5_C110', 'R5_C91', 'R5_C118', 'R5_C108', 'R5_C67', 'R5_C103', 'R5_C130', 'R5_C46', 'R5_C114', 'R5_C80', 'R5_C100', 'R5_C93', 'R5_C123', 'R5_C78', 'R5_C116', 'R5_C75', 'R5_C117', 'R5_C131', 'R5_C39', 'R5_C96', 'R5_C120', 'R5_C121', 'R5_C29']",45991.0,55006.0,42.0,33.7439722209445
1,67,"['R5_C72', 'R5_C79', 'R5_C132', 'R5_C37', 'R5_C154', 'R5_C102', 'R5_C128', 'R5_C133', 'R5_C147', 'R5_C86', 'R5_C101', 'R5_C148', 'R5_C152', 'R5_C159', 'R5_C119', 'R5_C134', 'R5_C124', 'R5_C141', 'R5_C161', 'R5_C153']",48525.0,55360.0,35.0,33.5839521484375
2,15,['R5_C164'],53251.98877723976,53639.98877723976,2.0,2.163291015625
2,1,"['R5_C142', 'R5_C198', 'R5_C145', 'R5_C144', 'R5_C165', 'R5_C178', 'R5_C155', 'R5_C167', 'R5_C137', 'R5_C140', 'R5_C157', 'R5_C158', 'R5_C160', 'R5_C169', 'R5_C150', 'R5_C111', 'R5_C149', 'R5_C194', 'R5_C74', 'R5_C202', 'R5_C143', 'R5_C197', 'R5_C196']",53639.98877723976,61047.98877723976,38.0,33.906821289062506
0,228,"['R5_C177', 'R5_C205', 'R5_C212', 'R5_C112', 'R5_C166', 'R5_C172', 'R5_C190', 'R5_C213', 'R5_C168', 'R5_C199', 'R5_C95', 'R5_C185', 'R5_C186', 'R5_C181', 'R5_C206', 'R5_C209']",55176.0,61177.0,27.0,32.41365625
1,45,"['R5_C216', 'R5_C189', 'R5_C127', 'R5_C182', 'R5_C203', 'R5_C180', 'R5_C99', 'R5_C162', 'R5_C184', 'R5_C193', 'R5_C187', 'R5_C175', 'R5_C174', 'R5_C215']",55360.0,61083.0,21.0,33.292213378906254
