vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
1,15,"['R1_C0', 'R1_C1']",34297.42778581656,40452.581896758515,4.0,43.07096919343233
0,27,['R1_C2'],33738.638400258336,37089.638400258336,1.0,25.953400473903905
2,32,['R1_C3'],33443.0,36865.0,2.0,28.1328505859375
2,0,"['R1_C8', 'R1_C5']",36865.0,38687.0,4.0,12.677453125
0,15,"['R1_C4', 'R1_C27', 'R1_C24', 'R1_C23', 'R1_C6', 'R1_C15', 'R1_C20', 'R1_C26', 'R1_C21', 'R1_C17', 'R1_C9', 'R1_C19']",37089.638400258336,47117.638400258336,21.0,58.85395170502368
2,77,"['R1_C31', 'R1_C29', 'R1_C22', 'R1_C14', 'R1_C32', 'R1_C16']",38687.0,43099.0,9.0,28.89344927978516
1,12,"['R1_C25', 'R1_C41', 'R1_C53', 'R1_C51']",41895.41277289838,44262.41277289838,7.0,12.71299713223254
2,2,"['R1_C63', 'R1_C54', 'R1_C61', 'R1_C69', 'R1_C56', 'R1_C62']",43099.0,46313.0,12.0,18.4855439453125
1,14,"['R1_C79', 'R1_C82', 'R1_C72', 'R1_C67', 'R1_C33', 'R1_C34', 'R1_C35', 'R1_C36', 'R1_C47', 'R1_C95', 'R1_C55', 'R1_C59']",44262.41277289838,50884.41277289838,19.0,33.96097530804568
2,76,"['R1_C52', 'R1_C91', 'R1_C42', 'R1_C40', 'R1_C106', 'R1_C109', 'R1_C64', 'R1_C113', 'R1_C66', 'R1_C86', 'R1_C87', 'R1_C10', 'R1_C94', 'R1_C98', 'R1_C7', 'R1_C105', 'R1_C93', 'R1_C65']",46313.0,54318.0,31.0,41.27421057128906
0,3,"['R1_C117', 'R1_C84', 'R1_C70', 'R1_C114', 'R1_C37', 'R1_C46', 'R1_C85', 'R1_C103', 'R1_C68', 'R1_C49', 'R1_C50', 'R1_C88', 'R1_C80', 'R1_C92', 'R1_C96']",47117.638400258336,54595.638400258336,25.0,38.2850470191674
1,41,"['R1_C151', 'R1_C74', 'R1_C150', 'R1_C116', 'R1_C90', 'R1_C73', 'R1_C75', 'R1_C153', 'R1_C143', 'R1_C124', 'R1_C108', 'R1_C125', 'R1_C121', 'R1_C134', 'R1_C148', 'R1_C58', 'R1_C140', 'R1_C107', 'R1_C155', 'R1_C157', 'R1_C138', 'R1_C135']",50915.0,60908.0,37.0,50.68106638782157
2,200,"['R1_C173', 'R1_C136', 'R1_C164', 'R1_C156', 'R1_C137', 'R1_C131', 'R1_C122', 'R1_C175', 'R1_C169', 'R1_C123', 'R1_C166', 'R1_C60', 'R1_C172', 'R1_C181', 'R1_C128']",54318.0,61128.0,24.0,35.615783325195316
0,218,"['R1_C178', 'R1_C102', 'R1_C162', 'R1_C110', 'R1_C139', 'R1_C145', 'R1_C154', 'R1_C146', 'R1_C165', 'R1_C170', 'R1_C180']",54596.0,61192.0,22.0,40.01611718750001
