vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,105,['R5_C1'],37795.72284703969,47761.72284703969,1.0,55.170244503228645
1,13,['R5_C4'],40129.260895459855,48097.260895459855,2.0,45.6476613017019
2,119,['R5_C3'],39247.694464833854,45315.694464833854,2.0,36.98131586456083
2,11,"['R5_C91', 'R5_C22', 'R5_C37', 'R5_C104']",45315.694464833854,46928.694464833854,8.0,7.7376210937500005
2,61,"['R5_C113', 'R5_C36', 'R5_C78', 'R5_C51', 'R5_C118', 'R5_C114', 'R5_C108', 'R5_C50', 'R5_C67', 'R5_C99', 'R5_C82', 'R5_C97', 'R5_C137', 'R5_C128', 'R5_C136', 'R5_C11', 'R5_C102', 'R5_C129', 'R5_C132']",47238.0,54809.0,36.0,35.93321093750001
0,54,"['R5_C77', 'R5_C122', 'R5_C55', 'R5_C8', 'R5_C49', 'R5_C110', 'R5_C135', 'R5_C85', 'R5_C95', 'R5_C90', 'R5_C71', 'R5_C83', 'R5_C123']",47761.72284703969,53622.72284703969,23.0,28.956201171875
1,127,"['R5_C84', 'R5_C56', 'R5_C119', 'R5_C57', 'R5_C64', 'R5_C112', 'R5_C70', 'R5_C24', 'R5_C74', 'R5_C125', 'R5_C80', 'R5_C58', 'R5_C96', 'R5_C89', 'R5_C92', 'R5_C109']",48097.260895459855,56166.260895459855,25.0,38.71655972667454
0,48,"['R5_C7', 'R5_C34', 'R5_C171', 'R5_C6', 'R5_C175', 'R5_C141', 'R5_C172', 'R5_C94', 'R5_C31', 'R5_C166', 'R5_C178', 'R5_C152', 'R5_C160', 'R5_C156', 'R5_C157', 'R5_C154', 'R5_C174']",54011.0,61163.0,29.0,35.44308740234375
2,50,"['R5_C188', 'R5_C150', 'R5_C139', 'R5_C187', 'R5_C148', 'R5_C162', 'R5_C100', 'R5_C149', 'R5_C144', 'R5_C173', 'R5_C185', 'R5_C2']",54809.0,61181.0,19.0,36.4893125
1,106,"['R5_C143', 'R5_C180', 'R5_C181', 'R5_C19', 'R5_C176', 'R5_C103', 'R5_C164']",56166.260895459855,61184.260895459855,12.0,32.58818574523926
