tiempos_c1,tiempos_c2,tiempos_c3,t_sale_el_rappi,indicador
1000000000000,1000000000000,1000000000000,61020,True
1000000000000,1000000000000,1000000000000,58899,True
34773,1000000000000,1000000000000,1000000000000,True
1000000000000,34032,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59817,True
1000000000000,1000000000000,1000000000000,59738,True
1000000000000,42282,1000000000000,1000000000000,False
34003,1000000000000,1000000000000,1000000000000,True
1000000000000,39535,1000000000000,1000000000000,False
33311,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,36010,1000000000000,False
1000000000000,1000000000000,43295,1000000000000,False
43979,1000000000000,1000000000000,1000000000000,True
37509,1000000000000,1000000000000,1000000000000,True
39103,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,41709,False
1000000000000,37554,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,60207,True
1000000000000,41979,1000000000000,1000000000000,False
54221,1000000000000,1000000000000,1000000000000,True
1000000000000,36710,1000000000000,1000000000000,False
38259,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,58531,True
1000000000000,38274,1000000000000,1000000000000,False
1000000000000,43977,1000000000000,1000000000000,False
35625,1000000000000,1000000000000,1000000000000,True
36325,1000000000000,1000000000000,1000000000000,True
1000000000000,37902,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59342,True
53318,1000000000000,1000000000000,1000000000000,True
1000000000000,41310,1000000000000,1000000000000,False
44964,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,58505,True
1000000000000,1000000000000,43687,1000000000000,False
40298,1000000000000,1000000000000,1000000000000,True
41880,1000000000000,1000000000000,1000000000000,True
55643,1000000000000,1000000000000,1000000000000,True
45559,1000000000000,1000000000000,1000000000000,True
60048,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,45810,False
1000000000000,1000000000000,44998,1000000000000,False
1000000000000,1000000000000,1000000000000,46235,False
1000000000000,1000000000000,1000000000000,45258,False
1000000000000,1000000000000,42834,1000000000000,False
1000000000000,1000000000000,46054,1000000000000,False
1000000000000,1000000000000,40637,1000000000000,False
52740,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46438,False
42300,1000000000000,1000000000000,1000000000000,True
