tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
1000000000000,33413,False
1000000000000,37820,False
1000000000000,35319,False
34291,1000000000000,True
1000000000000,38688,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
36037,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
49422,1000000000000,True
1000000000000,44065,False
37683,1000000000000,True
1000000000000,45355,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,41659,False
1000000000000,47523,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,42293,False
1000000000000,48363,False
51482,1000000000000,True
1000000000000,46912,False
41712,1000000000000,True
1000000000000,1000000000000,True
39594,1000000000000,True
43163,1000000000000,True
1000000000000,1000000000000,True
1000000000000,45927,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,40864,False
1000000000000,43441,False
40431,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
48872,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
43712,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
53959,1000000000000,True
50452,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
56732,1000000000000,True
54387,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,51641,False
1000000000000,1000000000000,False
1000000000000,53249,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,50744,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,52688,False
1000000000000,1000000000000,False
57160,1000000000000,True
53446,1000000000000,True
1000000000000,1000000000000,False
45801,1000000000000,True
44317,1000000000000,True
1000000000000,1000000000000,False
1000000000000,50123,False
47317,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
52470,1000000000000,True
59030,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
58800,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
46689,1000000000000,True
49759,1000000000000,True
50761,1000000000000,True
1000000000000,53881,False
1000000000000,56240,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,50414,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
57565,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
59344,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
53113,1000000000000,True
1000000000000,1000000000000,False
1000000000000,52094,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
52121,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
47825,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,58580,False
1000000000000,1000000000000,False
1000000000000,51210,False
1000000000000,54482,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
49992,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
55897,1000000000000,True
1000000000000,1000000000000,True
54699,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,58282,False
1000000000000,57746,False
58379,1000000000000,True
1000000000000,55556,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,59268,False
1000000000000,57092,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
55407,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
