vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
4,5,"['R3_C3', 'R3_C2', 'R3_C0', 'R3_C1']",37803.456803144945,47966.456803144945,6.0,48.01959330946004
3,17,['R3_C4'],36707.1956841145,42087.1956841145,2.0,29.82824108747952
1,39,['R3_C5'],33458.0,35430.0,2.0,12.44366796875
0,2,['R3_C6'],33496.0,36160.34891269074,2.0,15.1229267578125
2,8,['R3_C7'],34732.131082193184,39543.131082193184,2.0,25.882410171984922
1,7,"['R3_C14', 'R3_C12', 'R3_C11', 'R3_C20']",35430.0,39525.0,8.0,22.168197956058332
0,163,"['R3_C16', 'R3_C29', 'R3_C15', 'R3_C22', 'R3_C17', 'R3_C8', 'R3_C28', 'R3_C37', 'R3_C32']",36748.0,46018.0,16.0,45.577505920749545
1,21,"['R3_C66', 'R3_C35', 'R3_C51', 'R3_C38', 'R3_C40', 'R3_C10', 'R3_C60', 'R3_C13', 'R3_C44', 'R3_C25', 'R3_C21', 'R3_C30', 'R3_C57', 'R3_C26', 'R3_C41', 'R3_C59']",39572.0,49954.27842621246,28.0,46.67448980454867
2,38,"['R3_C58', 'R3_C46', 'R3_C39', 'R3_C54', 'R3_C23', 'R3_C19', 'R3_C53', 'R3_C62', 'R3_C61', 'R3_C36']",39727.0,47997.0,17.0,39.87140192113736
3,0,"['R3_C79', 'R3_C70', 'R3_C9', 'R3_C78', 'R3_C65', 'R3_C49', 'R3_C67', 'R3_C64', 'R3_C87', 'R3_C77', 'R3_C88', 'R3_C83']",42159.0,51982.0,20.0,45.66171611867984
0,6,"['R3_C110', 'R3_C102', 'R3_C42', 'R3_C84', 'R3_C52', 'R3_C73', 'R3_C121', 'R3_C18', 'R3_C91', 'R3_C118', 'R3_C105', 'R3_C96', 'R3_C116', 'R3_C97', 'R3_C94']",46892.0,55048.0,26.0,35.32738849074343
4,11,"['R3_C81', 'R3_C89']",47966.456803144945,49949.456803144945,3.0,11.26304296875
2,27,"['R3_C90', 'R3_C99', 'R3_C45', 'R3_C135', 'R3_C100', 'R3_C95', 'R3_C126', 'R3_C117', 'R3_C119', 'R3_C113']",47997.0,55555.0,16.0,34.94393005232204
4,10,"['R3_C144', 'R3_C128', 'R3_C80', 'R3_C141', 'R3_C109', 'R3_C129', 'R3_C131', 'R3_C125', 'R3_C103', 'R3_C146', 'R3_C107', 'R3_C134', 'R3_C123', 'R3_C149', 'R3_C150', 'R3_C69', 'R3_C147']",49949.456803144945,60081.456803144945,31.0,47.80450352778105
1,248,"['R3_C157', 'R3_C71', 'R3_C132', 'R3_C101', 'R3_C104', 'R3_C148', 'R3_C161', 'R3_C153', 'R3_C156', 'R3_C155', 'R3_C142', 'R3_C85', 'R3_C152', 'R3_C154']",51041.00235477828,61084.00235477828,24.0,47.16889535405255
3,3,"['R3_C165', 'R3_C173', 'R3_C140', 'R3_C63', 'R3_C111', 'R3_C86', 'R3_C177', 'R3_C124', 'R3_C114', 'R3_C169', 'R3_C176', 'R3_C158', 'R3_C178', 'R3_C175']",52494.0,61158.0,22.0,41.35822825249223
0,177,"['R3_C172', 'R3_C164', 'R3_C181', 'R3_C143', 'R3_C163', 'R3_C160', 'R3_C208', 'R3_C192', 'R3_C194', 'R3_C188']",55048.0,60896.0,16.0,28.075289062499998
2,130,"['R3_C184', 'R3_C137', 'R3_C190', 'R3_C187', 'R3_C185', 'R3_C198', 'R3_C196']",55555.0,60791.0,13.0,27.579931640625002
