vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,7,"['R5_C3', 'R5_C0', 'R5_C2']",38468.55991059928,50746.28549667805,4.0,57.60624490998102
1,68,['R5_C4'],37851.559277776585,43852.64317071949,2.0,28.613876013182576
3,156,['R5_C5'],38527.84888412981,45863.84888412981,2.0,37.16778440985889
6,46,['R5_C6'],36549.88313057116,43363.88313057116,1.0,34.782854083686615
2,116,['R5_C7'],35941.77933575582,43473.77933575582,1.0,41.023054079736795
4,53,['R5_C1'],38150.18299593289,42797.18299593289,1.0,23.490205474494083
5,8,['R5_C8'],33027.0,35067.0,1.0,12.906265625
5,0,"['R5_C22', 'R5_C10', 'R5_C12', 'R5_C13']",35315.0,39619.0,8.0,23.622763671875
5,75,"['R5_C36', 'R5_C21', 'R5_C32', 'R5_C20', 'R5_C46', 'R5_C33', 'R5_C39']",39619.0,44596.0,14.0,25.78504168701172
4,19,"['R5_C84', 'R5_C56', 'R5_C57', 'R5_C35', 'R5_C17', 'R5_C70', 'R5_C64', 'R5_C24', 'R5_C74', 'R5_C54', 'R5_C61', 'R5_C80', 'R5_C42', 'R5_C55', 'R5_C77', 'R5_C34']",43110.0,53173.0,27.0,41.05944342403923
6,40,"['R5_C37', 'R5_C26', 'R5_C94', 'R5_C31', 'R5_C49', 'R5_C73', 'R5_C69', 'R5_C53', 'R5_C85', 'R5_C95', 'R5_C90', 'R5_C71', 'R5_C83', 'R5_C91']",44048.0,51807.0,24.0,36.31413916015625
2,60,"['R5_C25', 'R5_C51', 'R5_C67', 'R5_C50', 'R5_C59', 'R5_C78', 'R5_C81', 'R5_C45', 'R5_C15', 'R5_C44', 'R5_C72', 'R5_C65', 'R5_C66', 'R5_C41', 'R5_C68']",43473.77933575582,53752.77933575582,24.0,47.56737743219942
1,88,"['R5_C92', 'R5_C89', 'R5_C29', 'R5_C96', 'R5_C58', 'R5_C38', 'R5_C86', 'R5_C43']",44059.0,50978.0,11.0,35.5161540016715
5,34,"['R5_C104', 'R5_C108', 'R5_C99', 'R5_C97', 'R5_C100', 'R5_C93', 'R5_C111', 'R5_C48', 'R5_C60', 'R5_C62', 'R5_C11', 'R5_C102']",45616.0,53981.0,20.0,39.30740753556244
3,86,['R5_C122'],46122.0,47218.0,2.0,6.351673828125
3,18,"['R5_C132', 'R5_C123', 'R5_C101', 'R5_C110', 'R5_C115', 'R5_C105', 'R5_C109']",47218.0,52741.0,11.0,28.31239697265625
0,253,"['R5_C113', 'R5_C129', 'R5_C150', 'R5_C139', 'R5_C118', 'R5_C114', 'R5_C128', 'R5_C148', 'R5_C136', 'R5_C137', 'R5_C151', 'R5_C149', 'R5_C144', 'R5_C106', 'R5_C75', 'R5_C130', 'R5_C141', 'R5_C154']",50781.0,61048.0,32.0,47.470424865629596
1,251,"['R5_C112', 'R5_C103', 'R5_C142', 'R5_C133', 'R5_C134', 'R5_C159', 'R5_C126', 'R5_C140', 'R5_C52', 'R5_C76', 'R5_C143', 'R5_C152', 'R5_C160', 'R5_C156', 'R5_C157']",51770.0,61092.0,27.0,44.681106201171865
6,5,"['R5_C164', 'R5_C40', 'R5_C107', 'R5_C146', 'R5_C116', 'R5_C145', 'R5_C88', 'R5_C30', 'R5_C120', 'R5_C169', 'R5_C98', 'R5_C165']",52275.0,60646.0,17.0,40.58259270911014
3,0,['R5_C174'],53136.0,53720.0,2.0,2.796935546875
4,50,"['R5_C171', 'R5_C177', 'R5_C172', 'R5_C135', 'R5_C63', 'R5_C153', 'R5_C79', 'R5_C124', 'R5_C173', 'R5_C179', 'R5_C175']",53688.0,61144.0,17.0,36.7227041015625
3,45,"['R5_C119', 'R5_C125', 'R5_C127', 'R5_C170', 'R5_C176', 'R5_C19', 'R5_C181', 'R5_C180', 'R5_C178']",54318.0,61064.0,15.0,35.56579658508301
2,168,"['R5_C147', 'R5_C121', 'R5_C131', 'R5_C161', 'R5_C182', 'R5_C82', 'R5_C162', 'R5_C117']",53752.77933575582,60717.77933575582,11.0,38.3341376953125
5,210,['R5_C168'],53981.0,55567.0,1.0,9.76384765625
5,161,"['R5_C188', 'R5_C166', 'R5_C163', 'R5_C189', 'R5_C167', 'R5_C191']",55567.0,60634.0,8.0,27.664264083862303
