vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,26,"['R1_C6', 'R1_C0', 'R1_C3', 'R1_C7', 'R1_C8']",36521.69976972205,43340.69976972205,9.0,33.55872913767277
3,181,['R1_C5'],42847.326603204594,52478.326603204594,2.0,49.32386541113149
2,201,"['R1_C1', 'R1_C4', 'R1_C9']",36707.01736352327,48719.01736352327,3.0,62.09712742037674
6,154,['R1_C2'],45104.867044647035,53126.867044647035,1.0,38.17331014301237
1,262,['R1_C10'],36064.44090403306,41658.44090403306,2.0,30.0801135603692
4,3,['R1_C11'],33413.0,38200.64816231487,2.0,24.189681396484374
5,32,['R1_C12'],32549.0,35641.0,1.0,20.21598223876953
5,29,"['R1_C35', 'R1_C21', 'R1_C26']",35711.0,38805.0,6.0,16.471482256966084
4,23,"['R1_C15', 'R1_C37', 'R1_C36', 'R1_C40', 'R1_C25', 'R1_C16', 'R1_C58', 'R1_C33', 'R1_C13', 'R1_C34', 'R1_C50', 'R1_C52', 'R1_C38', 'R1_C48', 'R1_C18']",38253.0,46389.0,26.0,37.705297363281254
5,56,"['R1_C64', 'R1_C14', 'R1_C19', 'R1_C47', 'R1_C56', 'R1_C31', 'R1_C27', 'R1_C59', 'R1_C60', 'R1_C29', 'R1_C66', 'R1_C61', 'R1_C63', 'R1_C51', 'R1_C62']",39947.69046521972,49243.69046521972,27.0,43.22984289550781
1,3,"['R1_C41', 'R1_C17', 'R1_C39', 'R1_C49', 'R1_C42', 'R1_C84', 'R1_C55', 'R1_C65', 'R1_C69']",41658.44090403306,48971.44090403306,16.0,34.486417868383825
0,39,"['R1_C73', 'R1_C71', 'R1_C94', 'R1_C79', 'R1_C53', 'R1_C80', 'R1_C90', 'R1_C67', 'R1_C92', 'R1_C89', 'R1_C68']",43389.0,50774.0,17.0,33.74537110716958
4,42,"['R1_C101', 'R1_C87', 'R1_C116', 'R1_C119', 'R1_C122', 'R1_C74', 'R1_C123', 'R1_C76', 'R1_C96', 'R1_C97', 'R1_C20', 'R1_C104', 'R1_C108', 'R1_C115', 'R1_C103', 'R1_C75']",46998.0,56032.0,26.0,41.42587390136719
2,220,"['R1_C85', 'R1_C83', 'R1_C100', 'R1_C126', 'R1_C109', 'R1_C125', 'R1_C91', 'R1_C121', 'R1_C99', 'R1_C111', 'R1_C134', 'R1_C110', 'R1_C45', 'R1_C43', 'R1_C57', 'R1_C120', 'R1_C118', 'R1_C135', 'R1_C131', 'R1_C105']",48719.01736352327,60572.01736352327,32.0,53.480281744444476
1,48,"['R1_C117', 'R1_C72', 'R1_C106', 'R1_C137', 'R1_C102', 'R1_C98', 'R1_C136', 'R1_C78', 'R1_C113', 'R1_C95', 'R1_C129', 'R1_C124', 'R1_C127']",48971.44090403306,58353.44090403306,21.0,42.58723922500692
5,25,"['R1_C70', 'R1_C32', 'R1_C24', 'R1_C114', 'R1_C88', 'R1_C93', 'R1_C139']",49243.69046521972,55605.69046521972,9.0,32.89048412054401
0,39,"['R1_C146', 'R1_C145', 'R1_C148']",50774.0,53722.0,6.0,16.714
3,1,"['R1_C161', 'R1_C160', 'R1_C151', 'R1_C163', 'R1_C153', 'R1_C156', 'R1_C46', 'R1_C155', 'R1_C149', 'R1_C82', 'R1_C144', 'R1_C158']",52478.326603204594,61109.326603204594,19.0,42.38413365289269
6,155,"['R1_C141', 'R1_C132', 'R1_C147', 'R1_C174', 'R1_C166', 'R1_C162', 'R1_C128', 'R1_C133', 'R1_C176', 'R1_C54']",54009.0,61149.0,17.0,37.05267138671875
0,39,"['R1_C168', 'R1_C169', 'R1_C173', 'R1_C170', 'R1_C152', 'R1_C140', 'R1_C171', 'R1_C178', 'R1_C157']",53828.0,60821.0,13.0,36.0313095703125
5,140,"['R1_C150', 'R1_C142', 'R1_C165', 'R1_C167', 'R1_C30', 'R1_C154', 'R1_C183']",55605.69046521972,61002.69046521972,10.0,28.706508789062497
4,215,"['R1_C138', 'R1_C185', 'R1_C179', 'R1_C182']",56032.0,59894.0,5.0,21.80326416015625
1,137,['R1_C180'],58353.44090403306,60419.44090403306,1.0,13.084205078125
