time,request_id,decision,phi,vehicle_id,position
32485.79144960456,R60_C6,inserted,1.0,0.0,3.0
32572.580292775718,R60_C7,inserted,1.0,0.0,0.0
32590.701136221156,R60_C8,inserted,1.0,1.0,1.0
32819.55617653718,R60_C11,inserted,1.0,1.0,0.0
33364.60541155672,R60_C15,inserted,1.0,0.0,1.0
33451.42703537048,R60_C17,inserted,1.0,0.0,2.0
33592.801498418165,R60_C18,inserted,1.0,0.0,1.0
33655.2684644818,R60_C20,inserted,1.0,0.0,1.0
33773.87300355448,R60_C22,inserted,1.0,1.0,0.0
34007.196060859926,R60_C25,inserted,1.0,1.0,4.0
34022.87670867764,R60_C26,inserted,1.0,1.0,4.0
34101.378982423215,R60_C27,inserted,1.0,1.0,2.0
34461.57596625578,R60_C30,inserted,1.0,0.0,8.0
34975.21725326589,R60_C33,inserted,1.0,1.0,6.0
35216.62534177107,R60_C35,inserted,1.0,1.0,7.0
35519.644534090105,R60_C37,inserted,1.0,1.0,7.0
35885.52054916224,R60_C39,inserted,1.0,2.0,0.0
35936.56261419964,R60_C41,inserted,1.0,1.0,1.0
36074.16343871931,R60_C42,inserted,1.0,1.0,7.0
36301.01670436826,R60_C47,inserted,1.0,2.0,5.0
36468.70449532258,R60_C49,inserted,1.0,2.0,5.0
36607.188436824625,R60_C50,inserted,1.0,1.0,9.0
37500.78676448526,R60_C58,inserted,1.0,1.0,5.0
37852.44969860853,R60_C60,inserted,1.0,1.0,10.0
38521.251170974276,R60_C67,inserted,1.0,2.0,4.0
38607.03899058839,R60_C69,inserted,1.0,1.0,3.0
39743.409471749175,R60_C77,inserted,1.0,1.0,5.0
39857.98112755013,R60_C78,inserted,1.0,1.0,0.0
40290.9143088212,R60_C81,inserted,1.0,1.0,9.0
40382.38082710079,R60_C83,inserted,1.0,1.0,0.0
40715.751051157014,R60_C87,inserted,1.0,2.0,2.0
41040.22956659324,R60_C89,inserted,1.0,1.0,1.0
41157.94344257883,R60_C90,inserted,1.0,1.0,12.0
41723.359389470774,R60_C95,inserted,1.0,2.0,0.0
42023.84983428792,R60_C99,inserted,1.0,1.0,13.0
42062.79005782635,R60_C100,inserted,1.0,1.0,9.0
42359.77175726596,R60_C101,inserted,1.0,1.0,14.0
42408.021128161825,R60_C102,inserted,1.0,1.0,14.0
42511.821226341795,R60_C105,inserted,1.0,1.0,0.0
42900.30427513443,R60_C109,inserted,1.0,1.0,4.0
43026.17337568036,R60_C110,inserted,1.0,2.0,1.0
43062.92432048662,R60_C111,inserted,1.0,2.0,3.0
43196.50410869999,R60_C112,inserted,1.0,2.0,1.0
43642.63525981171,R60_C116,inserted,1.0,1.0,4.0
43790.37098767902,R60_C120,inserted,1.0,2.0,2.0
43919.96510706056,R60_C122,inserted,1.0,2.0,0.0
43957.11262949199,R60_C123,inserted,1.0,2.0,5.0
45062.4196571532,R60_C134,inserted,1.0,1.0,12.0
45563.041125418065,R60_C142,inserted,1.0,2.0,4.0
45578.28228335215,R60_C143,inserted,1.0,1.0,11.0
45708.38368021599,R60_C144,inserted,1.0,1.0,15.0
46341.66916522252,R60_C147,inserted,1.0,2.0,3.0
46405.06647541079,R60_C148,inserted,1.0,1.0,0.0
46576.18550489879,R60_C149,inserted,1.0,2.0,4.0
47046.62193631756,R60_C154,inserted,1.0,1.0,2.0
47314.936839778384,R60_C157,inserted,1.0,1.0,1.0
47869.020813442556,R60_C163,inserted,1.0,1.0,4.0
48144.56293743816,R60_C166,inserted,1.0,2.0,2.0
48222.67325930822,R60_C169,inserted,1.0,2.0,3.0
48408.30145186386,R60_C170,inserted,1.0,0.0,4.0
48592.98052461302,R60_C172,inserted,1.0,0.0,4.0
48627.267703594414,R60_C173,inserted,1.0,0.0,3.0
48713.77197201888,R60_C176,inserted,1.0,2.0,1.0
48849.191155660905,R60_C178,inserted,1.0,0.0,3.0
49960.72520401243,R60_C184,inserted,1.0,0.0,4.0
50074.31108695283,R60_C185,inserted,1.0,0.0,1.0
50145.856267879826,R60_C186,inserted,1.0,2.0,2.0
50236.00883076099,R60_C189,inserted,1.0,2.0,3.0
50402.50082609209,R60_C190,inserted,1.0,2.0,3.0
50402.762060514535,R60_C191,undecided,0.4,,
50638.01696193183,R60_C192,inserted,1.0,0.0,4.0
50671.960142249976,R60_C193,inserted,1.0,0.0,0.0
51092.01050002468,R60_C194,postponed,0.0,,
51155.683209636954,R60_C195,inserted,1.0,2.0,1.0
51157.103129616735,R60_C196,inserted,1.0,0.0,0.0
52183.81869348503,R60_C204,inserted,1.0,0.0,0.0
52295.39611620593,R60_C205,postponed,0.0,,
52504.3032449983,R60_C206,undecided,0.4,,
52513.90661755647,R60_C207,postponed,0.0,,
53079.51231177814,R60_C211,inserted,0.6,2.0,5.0
53149.28799718178,R60_C212,inserted,1.0,0.0,0.0
53288.1048542057,R60_C214,inserted,1.0,2.0,5.0
53306.56729885664,R60_C215,inserted,1.0,0.0,2.0
53364.84476536093,R60_C216,postponed,0.0,,
53607.666561165264,R60_C217,postponed,0.0,,
54129.64645754631,R60_C223,inserted,1.0,2.0,5.0
54441.53647703591,R60_C224,postponed,0.0,,
54743.62853661039,R60_C225,postponed,0.0,,
55160.0323798859,R60_C226,postponed,0.0,,
