vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
2,175,['R1_C0'],39404.53417601212,43717.53417601212,1.0,31.756399899604325
0,8,['R1_C1'],33784.0,37452.0,2.0,36.31435119628906
1,2,['R1_C2'],34116.62612517252,36511.62612517252,2.0,21.181751953125
1,5,"['R1_C13', 'R1_C8', 'R1_C5', 'R1_C14']",36511.62612517252,41271.62612517252,7.0,36.41830977575635
0,1,"['R1_C3', 'R1_C15', 'R1_C16', 'R1_C11', 'R1_C6']",37452.0,40738.0,9.0,22.951336333414716
0,10,"['R1_C40', 'R1_C29', 'R1_C30', 'R1_C46', 'R1_C38', 'R1_C27', 'R1_C43', 'R1_C36', 'R1_C21', 'R1_C41']",41068.0,46661.0,20.0,35.68779541015625
1,7,"['R1_C34', 'R1_C42', 'R1_C23', 'R1_C28', 'R1_C33', 'R1_C51', 'R1_C53']",41628.0,45283.0,13.0,23.031082031249998
2,30,"['R1_C80', 'R1_C22', 'R1_C35', 'R1_C9', 'R1_C76', 'R1_C37', 'R1_C65', 'R1_C17', 'R1_C63', 'R1_C66', 'R1_C32', 'R1_C52', 'R1_C24', 'R1_C20', 'R1_C72', 'R1_C18', 'R1_C104', 'R1_C82', 'R1_C79', 'R1_C54', 'R1_C101', 'R1_C45', 'R1_C73']",44154.0,51349.0,42.0,31.703974609375
1,62,"['R1_C97', 'R1_C119', 'R1_C55', 'R1_C68', 'R1_C85', 'R1_C60', 'R1_C50', 'R1_C70', 'R1_C58', 'R1_C81', 'R1_C98', 'R1_C112', 'R1_C71', 'R1_C107', 'R1_C10', 'R1_C31', 'R1_C47', 'R1_C64', 'R1_C84', 'R1_C77', 'R1_C44']",45283.0,53978.0,39.0,43.55955726092084
0,20,"['R1_C102', 'R1_C128', 'R1_C121', 'R1_C114', 'R1_C117', 'R1_C78', 'R1_C86', 'R1_C125', 'R1_C83', 'R1_C105', 'R1_C123', 'R1_C69', 'R1_C113', 'R1_C133', 'R1_C108', 'R1_C56', 'R1_C96', 'R1_C120', 'R1_C93', 'R1_C115', 'R1_C127', 'R1_C116']",46661.0,54825.0,34.0,38.03061960099911
2,5,"['R1_C154', 'R1_C130', 'R1_C62', 'R1_C152', 'R1_C111', 'R1_C122', 'R1_C144', 'R1_C153', 'R1_C135', 'R1_C103']",51349.0,56015.0,17.0,27.91821178796433
1,183,"['R1_C178', 'R1_C87', 'R1_C142', 'R1_C179', 'R1_C173', 'R1_C148', 'R1_C165', 'R1_C138', 'R1_C151', 'R1_C172', 'R1_C137', 'R1_C141', 'R1_C157', 'R1_C59', 'R1_C67', 'R1_C175', 'R1_C177', 'R1_C150', 'R1_C100']",54397.0,61044.0,34.0,33.5264716796875
0,188,"['R1_C176', 'R1_C147', 'R1_C145', 'R1_C149', 'R1_C155', 'R1_C129', 'R1_C134', 'R1_C168', 'R1_C159', 'R1_C143', 'R1_C162', 'R1_C88', 'R1_C75', 'R1_C163', 'R1_C156']",54825.0,61070.0,27.0,36.853579345703125
2,230,"['R1_C106', 'R1_C169', 'R1_C182', 'R1_C160', 'R1_C170', 'R1_C180', 'R1_C181', 'R1_C166', 'R1_C26']",56015.0,60726.0,14.0,32.138369140625
