time,request_id,decision,phi,vehicle_id,position
32445.16574189302,R19_C7,inserted,1.0,0.0,0.0
33034.36684239273,R19_C11,inserted,1.0,2.0,0.0
33625.0176676387,R19_C12,inserted,1.0,1.0,0.0
34227.731927013345,R19_C14,inserted,1.0,2.0,1.0
34547.77618371727,R19_C16,inserted,1.0,0.0,6.0
35459.430348587244,R19_C21,inserted,1.0,1.0,1.0
36139.98569327009,R19_C24,inserted,1.0,0.0,1.0
36449.54594896717,R19_C26,inserted,1.0,0.0,0.0
39757.166016813426,R19_C40,inserted,1.0,0.0,3.0
39803.015654933675,R19_C41,inserted,1.0,2.0,4.0
39925.67545552809,R19_C46,inserted,1.0,2.0,0.0
40241.99371772818,R19_C49,inserted,1.0,0.0,5.0
40251.67150651355,R19_C50,inserted,1.0,2.0,4.0
40299.14524964395,R19_C51,inserted,1.0,2.0,1.0
40563.42631254123,R19_C55,inserted,1.0,1.0,4.0
40798.73583377316,R19_C58,inserted,1.0,0.0,5.0
40867.33144617926,R19_C59,inserted,1.0,0.0,6.0
40992.473720056085,R19_C60,inserted,1.0,0.0,6.0
41572.255213041906,R19_C65,inserted,1.0,1.0,2.0
42286.141228417306,R19_C76,inserted,1.0,2.0,6.0
42358.57291984976,R19_C79,inserted,1.0,2.0,6.0
42379.1960558508,R19_C80,inserted,1.0,0.0,4.0
42906.504839527974,R19_C86,inserted,1.0,0.0,5.0
43164.47457424163,R19_C91,inserted,1.0,2.0,5.0
43195.853132549135,R19_C92,inserted,1.0,0.0,8.0
43268.76492885943,R19_C94,inserted,1.0,0.0,3.0
43269.7415038591,R19_C95,inserted,1.0,0.0,10.0
43445.26816547325,R19_C97,inserted,1.0,0.0,7.0
43516.50638854239,R19_C98,inserted,1.0,0.0,5.0
43654.58195319798,R19_C100,inserted,1.0,2.0,5.0
44030.55986097473,R19_C101,inserted,1.0,0.0,0.0
44396.66705743559,R19_C108,inserted,1.0,2.0,7.0
44521.18130413203,R19_C110,inserted,1.0,0.0,0.0
44848.4436601016,R19_C113,inserted,1.0,0.0,0.0
44970.67974069377,R19_C114,inserted,1.0,0.0,5.0
45694.58220689031,R19_C120,inserted,1.0,0.0,8.0
45942.779458888595,R19_C124,inserted,1.0,2.0,6.0
46085.47948334548,R19_C127,inserted,1.0,2.0,4.0
46146.12391626655,R19_C129,inserted,1.0,2.0,9.0
46189.0158450039,R19_C130,inserted,1.0,0.0,13.0
46610.61150827189,R19_C134,inserted,1.0,2.0,11.0
47035.27172560537,R19_C141,inserted,1.0,2.0,2.0
47276.93462733432,R19_C144,inserted,1.0,0.0,2.0
47397.322243255614,R19_C146,inserted,1.0,1.0,1.0
47994.505137789274,R19_C148,inserted,1.0,0.0,9.0
48093.824139581084,R19_C150,inserted,1.0,1.0,1.0
48316.73439990903,R19_C152,inserted,1.0,0.0,9.0
48482.230313864464,R19_C156,inserted,1.0,2.0,0.0
48602.666961904106,R19_C158,inserted,1.0,0.0,5.0
48735.07261482429,R19_C160,inserted,1.0,2.0,7.0
49691.16641069395,R19_C166,inserted,1.0,2.0,7.0
49938.33127850503,R19_C169,inserted,1.0,2.0,2.0
50141.31422133155,R19_C170,inserted,1.0,0.0,2.0
50171.71060756569,R19_C171,inserted,1.0,0.0,3.0
50317.684042539324,R19_C173,inserted,1.0,1.0,0.0
50580.31581546278,R19_C175,inserted,1.0,0.0,10.0
51351.78602596996,R19_C185,inserted,1.0,1.0,0.0
51452.594875659706,R19_C187,inserted,1.0,1.0,0.0
51564.75504851509,R19_C188,inserted,1.0,1.0,2.0
51943.910915999426,R19_C193,inserted,1.0,1.0,3.0
51945.52418965973,R19_C194,inserted,1.0,1.0,3.0
52098.82679378767,R19_C195,inserted,1.0,1.0,0.0
53974.777421384606,R19_C208,inserted,1.0,1.0,1.0
54715.62466962219,R19_C210,postponed,0.0,,
54781.06300554028,R19_C211,postponed,0.0,,
