vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,146,['R5_C1'],42615.65337131754,49888.65337131754,1.0,48.38216889910152
2,203,"['R5_C2', 'R5_C0', 'R5_C3']",42766.8159320619,50697.8159320619,4.0,54.98750987398912
1,23,['R5_C4'],32600.0,34915.0,1.0,27.135439453124995
1,40,"['R5_C16', 'R5_C9', 'R5_C6', 'R5_C18', 'R5_C8', 'R5_C10', 'R5_C20', 'R5_C13', 'R5_C19', 'R5_C5', 'R5_C7', 'R5_C23', 'R5_C17', 'R5_C11', 'R5_C22', 'R5_C12']",35859.88948936502,44883.88948936502,32.0,67.6950389483823
1,15,"['R5_C41', 'R5_C21', 'R5_C26', 'R5_C31', 'R5_C35', 'R5_C54', 'R5_C71', 'R5_C57', 'R5_C101', 'R5_C94', 'R5_C30', 'R5_C42', 'R5_C43', 'R5_C99', 'R5_C87', 'R5_C64', 'R5_C79', 'R5_C70', 'R5_C51', 'R5_C50', 'R5_C93', 'R5_C114', 'R5_C103', 'R5_C80', 'R5_C67', 'R5_C108', 'R5_C118', 'R5_C91', 'R5_C110', 'R5_C89', 'R5_C115', 'R5_C84', 'R5_C121']",44915.0,55025.0,60.0,55.17671337890626
0,100,"['R5_C48', 'R5_C106', 'R5_C82', 'R5_C102', 'R5_C166', 'R5_C154', 'R5_C68', 'R5_C69', 'R5_C147', 'R5_C127', 'R5_C83', 'R5_C133', 'R5_C168', 'R5_C119', 'R5_C113']",49888.65337131754,54711.65337131754,29.0,29.400493652343748
2,18,"['R5_C63', 'R5_C142', 'R5_C104', 'R5_C66', 'R5_C126', 'R5_C155', 'R5_C167', 'R5_C137', 'R5_C158', 'R5_C160', 'R5_C178', 'R5_C165', 'R5_C123', 'R5_C120', 'R5_C144', 'R5_C135']",50697.8159320619,55818.8159320619,29.0,28.501608564215687
0,252,"['R5_C88', 'R5_C161', 'R5_C141', 'R5_C184', 'R5_C124', 'R5_C180', 'R5_C77', 'R5_C152', 'R5_C148', 'R5_C159', 'R5_C204', 'R5_C40', 'R5_C176', 'R5_C164', 'R5_C196', 'R5_C29', 'R5_C198', 'R5_C209', 'R5_C206', 'R5_C181']",54786.0,61161.0,36.0,38.40148144531249
1,259,"['R5_C193', 'R5_C205', 'R5_C134', 'R5_C179', 'R5_C112', 'R5_C59', 'R5_C73', 'R5_C190', 'R5_C195', 'R5_C173', 'R5_C171', 'R5_C189', 'R5_C213', 'R5_C208', 'R5_C201', 'R5_C47', 'R5_C177', 'R5_C185', 'R5_C187', 'R5_C175']",55176.0,61156.0,30.0,32.9383759765625
2,80,"['R5_C145', 'R5_C96', 'R5_C207', 'R5_C78', 'R5_C151', 'R5_C136', 'R5_C169', 'R5_C150', 'R5_C149', 'R5_C111', 'R5_C75', 'R5_C202', 'R5_C131', 'R5_C143', 'R5_C39', 'R5_C197', 'R5_C210', 'R5_C215']",55818.8159320619,61048.8159320619,23.0,27.504982421874995
