vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
2,63,['R3_C0'],36751.55511396114,42109.89834955725,2.0,24.674515309857995
0,76,['R3_C3'],42828.310836816425,52485.310836816425,2.0,71.46049804387368
1,63,"['R3_C1', 'R3_C2']",38667.39034278767,43073.74864427619,3.0,35.05301880946443
2,0,"['R3_C6', 'R3_C40', 'R3_C43', 'R3_C23', 'R3_C9', 'R3_C21', 'R3_C65', 'R3_C48', 'R3_C55', 'R3_C14', 'R3_C35', 'R3_C30', 'R3_C31', 'R3_C58']",42266.0,46633.0,26.0,23.036954496109466
1,5,"['R3_C7', 'R3_C17', 'R3_C78', 'R3_C25', 'R3_C81', 'R3_C24', 'R3_C71', 'R3_C39', 'R3_C50', 'R3_C57']",43190.0,46831.0,19.0,25.472498535156248
2,3,"['R3_C72', 'R3_C34', 'R3_C112', 'R3_C42', 'R3_C109', 'R3_C68', 'R3_C54', 'R3_C99', 'R3_C56', 'R3_C52', 'R3_C74', 'R3_C111', 'R3_C46', 'R3_C80', 'R3_C70', 'R3_C86', 'R3_C59', 'R3_C69', 'R3_C87', 'R3_C104', 'R3_C101', 'R3_C94', 'R3_C93', 'R3_C117', 'R3_C83', 'R3_C95', 'R3_C89']",46687.0,55323.0,50.0,52.274777343749996
1,27,"['R3_C61', 'R3_C49', 'R3_C91', 'R3_C28', 'R3_C79', 'R3_C27', 'R3_C33', 'R3_C32', 'R3_C53', 'R3_C18', 'R3_C97', 'R3_C103', 'R3_C45', 'R3_C108', 'R3_C107', 'R3_C110']",46831.0,53347.0,25.0,45.35409830133719
0,33,"['R3_C77', 'R3_C152', 'R3_C105', 'R3_C151', 'R3_C174', 'R3_C153', 'R3_C116', 'R3_C149', 'R3_C156', 'R3_C157', 'R3_C128', 'R3_C64', 'R3_C124', 'R3_C121']",52485.310836816425,57651.310836816425,26.0,31.623450742211404
1,179,"['R3_C168', 'R3_C84', 'R3_C166', 'R3_C88', 'R3_C167', 'R3_C98', 'R3_C123', 'R3_C63', 'R3_C143', 'R3_C75', 'R3_C134', 'R3_C139', 'R3_C100', 'R3_C129', 'R3_C175', 'R3_C164', 'R3_C170', 'R3_C163', 'R3_C160', 'R3_C154', 'R3_C155', 'R3_C176', 'R3_C146']",53402.0,61120.0,40.0,49.51530126953125
2,295,"['R3_C182', 'R3_C184', 'R3_C162', 'R3_C76', 'R3_C169', 'R3_C119', 'R3_C137', 'R3_C145', 'R3_C135', 'R3_C122', 'R3_C187', 'R3_C136', 'R3_C172', 'R3_C185', 'R3_C178', 'R3_C66', 'R3_C171']",55323.0,61094.0,26.0,37.5083056640625
0,236,"['R3_C193', 'R3_C190', 'R3_C150', 'R3_C180', 'R3_C177', 'R3_C186', 'R3_C141', 'R3_C142']",57651.310836816425,61151.310836816425,12.0,28.547944824218753
