vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,43,['R1_C1'],34973.80046258319,42654.305978134056,2.0,31.80889709711846
2,132,"['R1_C0', 'R1_C2']",42624.72456593528,56595.72456593528,3.0,71.95777379836156
4,185,['R1_C3'],36963.67803144481,42632.67803144481,2.0,33.0892171172261
1,52,['R1_C4'],35951.62813214871,38969.62813214871,2.0,14.693351114880674
3,1,['R1_C5'],33585.0,35175.0,2.0,9.7909541015625
5,3,['R1_C6'],33627.0,38250.23942977196,2.0,27.779749267578126
3,12,"['R1_C8', 'R1_C15', 'R1_C20']",36045.0,40667.0,6.0,27.084565161676345
5,11,"['R1_C25', 'R1_C27', 'R1_C24', 'R1_C28']",38250.23942977196,42436.23942977196,6.0,24.043895019531252
1,9,"['R1_C31', 'R1_C32', 'R1_C29', 'R1_C7']",38969.62813214871,42997.62813214871,6.0,21.7010078125
3,141,"['R1_C52', 'R1_C54', 'R1_C43', 'R1_C9', 'R1_C37', 'R1_C46', 'R1_C21', 'R1_C17', 'R1_C49', 'R1_C50', 'R1_C19', 'R1_C56', 'R1_C51', 'R1_C41', 'R1_C55']",41456.0,50836.0,29.0,43.81312789547727
5,4,"['R1_C63', 'R1_C62', 'R1_C69', 'R1_C61']",42498.0,46122.23222700555,8.0,16.71389968737575
4,17,"['R1_C59', 'R1_C58', 'R1_C53']",42632.67803144481,45046.67803144481,4.0,12.994574218750001
0,28,"['R1_C38', 'R1_C42', 'R1_C40', 'R1_C64', 'R1_C23', 'R1_C66', 'R1_C10', 'R1_C60', 'R1_C44', 'R1_C65']",42654.305978134056,51073.305978134056,16.0,42.163869172142775
1,58,['R1_C16'],42997.62813214871,44193.62813214871,1.0,7.04455078125
1,44,"['R1_C79', 'R1_C82', 'R1_C57', 'R1_C92', 'R1_C96', 'R1_C84']",44480.0,49396.222300370624,9.0,23.47233061447308
4,77,"['R1_C94', 'R1_C98', 'R1_C104', 'R1_C78', 'R1_C39', 'R1_C83', 'R1_C105', 'R1_C93']",45734.0,51712.0,15.0,28.98485135047006
5,34,"['R1_C95', 'R1_C121', 'R1_C108', 'R1_C33', 'R1_C34', 'R1_C35', 'R1_C100', 'R1_C124', 'R1_C101', 'R1_C89', 'R1_C111', 'R1_C81', 'R1_C18', 'R1_C115', 'R1_C116', 'R1_C90', 'R1_C73', 'R1_C45']",47001.0,56548.0,27.0,41.21230429336753
1,158,"['R1_C91', 'R1_C136', 'R1_C131', 'R1_C122', 'R1_C137', 'R1_C86', 'R1_C118', 'R1_C113', 'R1_C112', 'R1_C109', 'R1_C106', 'R1_C77', 'R1_C26', 'R1_C144', 'R1_C138', 'R1_C117', 'R1_C140', 'R1_C107']",50506.00497115284,60973.00497115284,31.0,46.35623706054686
3,52,"['R1_C11', 'R1_C141', 'R1_C75', 'R1_C153', 'R1_C143', 'R1_C146', 'R1_C154', 'R1_C145', 'R1_C110', 'R1_C139', 'R1_C125', 'R1_C134', 'R1_C148']",50836.0,58810.0,24.0,37.82257514358777
0,102,"['R1_C151', 'R1_C74', 'R1_C147', 'R1_C129', 'R1_C161', 'R1_C150', 'R1_C99', 'R1_C142', 'R1_C160', 'R1_C159', 'R1_C158']",52504.94960681801,60964.94960681801,19.0,39.96073850246377
4,78,"['R1_C157', 'R1_C155', 'R1_C132', 'R1_C88', 'R1_C80', 'R1_C127', 'R1_C120']",51712.0,57007.0,11.0,26.7366650390625
5,232,"['R1_C180', 'R1_C169', 'R1_C166', 'R1_C172', 'R1_C181', 'R1_C128']",56548.0,61199.0,10.0,24.7721337890625
2,117,"['R1_C178', 'R1_C184', 'R1_C187', 'R1_C182', 'R1_C173']",56595.72456593528,60917.72456593528,8.0,23.750706054687498
4,161,"['R1_C175', 'R1_C156', 'R1_C164', 'R1_C135']",57007.0,61124.0,5.0,23.574817871093753
3,137,['R1_C170'],58810.0,60876.0,2.0,13.084205078125
