vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,23,"['R1_C6', 'R1_C3', 'R1_C0']",35817.78878278639,40998.78878278639,5.0,35.1554141383853
1,106,"['R1_C8', 'R1_C7']",36272.157412567525,42011.157412567525,4.0,37.23284655755096
2,1,['R1_C5'],38359.479302730106,41700.479302730106,2.0,23.50914291938666
0,13,"['R1_C10', 'R1_C69', 'R1_C35', 'R1_C64', 'R1_C71', 'R1_C14', 'R1_C53', 'R1_C36', 'R1_C34', 'R1_C50', 'R1_C38', 'R1_C48', 'R1_C18', 'R1_C62']",40998.78878278639,46559.78878278639,26.0,29.697131347656253
2,57,"['R1_C26', 'R1_C21', 'R1_C55', 'R1_C84', 'R1_C42', 'R1_C39', 'R1_C17', 'R1_C75', 'R1_C41']",41700.479302730106,46108.479302730106,15.0,27.122055993022652
1,141,"['R1_C73', 'R1_C79', 'R1_C80', 'R1_C19', 'R1_C47', 'R1_C56', 'R1_C31', 'R1_C27', 'R1_C29', 'R1_C66', 'R1_C67', 'R1_C61', 'R1_C63', 'R1_C2', 'R1_C65']",42039.0,49264.0,27.0,41.389995239257814
2,51,['R1_C117'],46153.0,47087.0,2.0,7.847517578125
0,131,"['R1_C51', 'R1_C68', 'R1_C89', 'R1_C92', 'R1_C82', 'R1_C77', 'R1_C43', 'R1_C45', 'R1_C110', 'R1_C111', 'R1_C99', 'R1_C121', 'R1_C91', 'R1_C4', 'R1_C85', 'R1_C100', 'R1_C83']",46841.0,54028.0,26.0,41.018416015625
2,125,"['R1_C101', 'R1_C52', 'R1_C54', 'R1_C70', 'R1_C20', 'R1_C97', 'R1_C96', 'R1_C128', 'R1_C123', 'R1_C74', 'R1_C122', 'R1_C119', 'R1_C116', 'R1_C87', 'R1_C30', 'R1_C37']",47390.0,54913.0,27.0,44.509887311203435
1,71,"['R1_C127', 'R1_C94', 'R1_C124', 'R1_C129', 'R1_C113', 'R1_C78', 'R1_C136', 'R1_C143', 'R1_C98', 'R1_C90', 'R1_C137', 'R1_C102', 'R1_C106', 'R1_C72']",49264.0,55698.0,20.0,38.82357785409866
0,166,"['R1_C158', 'R1_C144', 'R1_C135', 'R1_C149', 'R1_C120', 'R1_C155', 'R1_C46', 'R1_C156', 'R1_C134', 'R1_C163', 'R1_C170', 'R1_C151', 'R1_C173', 'R1_C169', 'R1_C126', 'R1_C160', 'R1_C168']",54028.0,61177.0,30.0,42.50347656249999
2,29,"['R1_C183', 'R1_C146', 'R1_C145', 'R1_C148', 'R1_C174', 'R1_C147', 'R1_C141', 'R1_C132', 'R1_C185', 'R1_C133', 'R1_C176', 'R1_C104', 'R1_C138', 'R1_C161']",55199.0,61172.0,24.0,35.90095910644532
1,70,"['R1_C157', 'R1_C178', 'R1_C125', 'R1_C140', 'R1_C171', 'R1_C139', 'R1_C93', 'R1_C88', 'R1_C115', 'R1_C103']",55698.0,61033.0,13.0,36.76071850585937
