vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,31,['R5_C0'],37039.09028729951,43827.09028729951,1.0,42.486028701712094
1,53,['R5_C4'],37629.561250179155,44269.561250179155,2.0,50.35344502961114
2,23,['R5_C3'],36721.11873111309,42135.11873111309,2.0,37.594667403713714
2,9,"['R5_C37', 'R5_C22', 'R5_C10', 'R5_C36', 'R5_C68', 'R5_C66', 'R5_C41', 'R5_C21', 'R5_C32', 'R5_C20', 'R5_C46', 'R5_C33', 'R5_C39', 'R5_C35', 'R5_C57', 'R5_C64', 'R5_C70', 'R5_C74', 'R5_C24', 'R5_C1', 'R5_C56', 'R5_C77', 'R5_C55', 'R5_C34', 'R5_C6', 'R5_C7']",42259.0,52371.0,44.0,54.54420086669923
0,42,"['R5_C26', 'R5_C8', 'R5_C49', 'R5_C69', 'R5_C53', 'R5_C23', 'R5_C85', 'R5_C90', 'R5_C71', 'R5_C101', 'R5_C83', 'R5_C2', 'R5_C51', 'R5_C59', 'R5_C78', 'R5_C25', 'R5_C91']",43827.09028729951,51971.09028729951,28.0,47.235061426775914
1,104,"['R5_C84', 'R5_C81', 'R5_C40', 'R5_C44', 'R5_C72', 'R5_C65', 'R5_C50', 'R5_C67', 'R5_C99', 'R5_C97', 'R5_C100', 'R5_C60', 'R5_C48', 'R5_C87', 'R5_C106', 'R5_C75']",44343.0,53134.0,27.0,53.9700495716266
0,36,"['R5_C104', 'R5_C129', 'R5_C102', 'R5_C11', 'R5_C136', 'R5_C148', 'R5_C128', 'R5_C137', 'R5_C162', 'R5_C108', 'R5_C114', 'R5_C118', 'R5_C139', 'R5_C150', 'R5_C132', 'R5_C157', 'R5_C92', 'R5_C89', 'R5_C143', 'R5_C152', 'R5_C160', 'R5_C156', 'R5_C154']",51997.0,61173.0,43.0,52.325532714843746
2,58,"['R5_C122', 'R5_C109', 'R5_C166', 'R5_C163', 'R5_C105', 'R5_C115', 'R5_C110', 'R5_C172', 'R5_C141', 'R5_C123', 'R5_C171']",52494.0,57709.0,20.0,29.865351675124188
1,1,['R5_C113'],53134.0,53954.0,2.0,6.649681640625
1,130,['R5_C174'],53954.0,54404.0,2.0,2.796935546875
1,204,"['R5_C164', 'R5_C142', 'R5_C133', 'R5_C134', 'R5_C159', 'R5_C126', 'R5_C140', 'R5_C127', 'R5_C170', 'R5_C176', 'R5_C19', 'R5_C181', 'R5_C180', 'R5_C58', 'R5_C178']",54404.0,61146.0,27.0,42.03473066711425
2,275,"['R5_C188', 'R5_C175', 'R5_C179', 'R5_C173', 'R5_C185', 'R5_C130']",57709.0,60894.0,8.0,21.90245703125
