tiempos_c1,tiempos_c2,tiempos_c3,t_sale_el_rappi,indicador
1000000000000,1000000000000,1000000000000,61020,True
1000000000000,35128,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,59552,True
1000000000000,41582,1000000000000,1000000000000,False
33973,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,34207,1000000000000,False
1000000000000,39625,1000000000000,1000000000000,False
1000000000000,40269,1000000000000,1000000000000,False
1000000000000,43059,1000000000000,1000000000000,False
1000000000000,1000000000000,43288,1000000000000,False
1000000000000,38921,1000000000000,1000000000000,False
44889,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,59045,True
1000000000000,1000000000000,1000000000000,42378,False
45738,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,44126,1000000000000,False
36061,1000000000000,1000000000000,1000000000000,True
44526,1000000000000,1000000000000,1000000000000,True
34988,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,38966,1000000000000,False
1000000000000,1000000000000,37544,1000000000000,False
1000000000000,1000000000000,40716,1000000000000,False
42362,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,40230,1000000000000,False
1000000000000,1000000000000,1000000000000,59461,True
43219,1000000000000,1000000000000,1000000000000,True
41904,1000000000000,1000000000000,1000000000000,True
48283,1000000000000,1000000000000,1000000000000,True
1000000000000,42380,1000000000000,1000000000000,False
1000000000000,1000000000000,39864,1000000000000,False
1000000000000,1000000000000,44717,1000000000000,False
37462,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,44821,False
1000000000000,43392,1000000000000,1000000000000,False
1000000000000,41170,1000000000000,1000000000000,False
1000000000000,40758,1000000000000,1000000000000,False
1000000000000,44744,1000000000000,1000000000000,False
36503,1000000000000,1000000000000,1000000000000,True
38754,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,47507,False
55644,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,46509,False
39989,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,59389,True
1000000000000,1000000000000,1000000000000,47184,False
1000000000000,1000000000000,1000000000000,47312,False
1000000000000,1000000000000,1000000000000,48041,False
1000000000000,1000000000000,1000000000000,47863,False
1000000000000,1000000000000,1000000000000,59508,True
1000000000000,1000000000000,1000000000000,47689,False
1000000000000,1000000000000,48788,1000000000000,False
1000000000000,1000000000000,1000000000000,48601,False
1000000000000,1000000000000,1000000000000,49086,False
1000000000000,1000000000000,1000000000000,49851,False
1000000000000,1000000000000,1000000000000,48928,False
1000000000000,1000000000000,1000000000000,48605,False
1000000000000,1000000000000,1000000000000,49492,False
1000000000000,1000000000000,1000000000000,49611,False
1000000000000,1000000000000,1000000000000,49719,False
1000000000000,49005,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,50182,False
1000000000000,1000000000000,1000000000000,48824,False
1000000000000,1000000000000,1000000000000,59118,True
1000000000000,1000000000000,1000000000000,48742,False
50193,1000000000000,1000000000000,1000000000000,True
40453,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,49760,False
41419,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,50082,False
1000000000000,1000000000000,50221,1000000000000,False
