tiempos_c0,tiempos_c1,tiempos_c2,tiempos_c3,tiempos_c4,tiempos_c5,indicador
1000000000000,41719,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,50960,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,42836,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,44046,1000000000000,False
46331,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
54634,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
44103,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,50050,1000000000000,1000000000000,False
1000000000000,48616,1000000000000,1000000000000,1000000000000,1000000000000,True
43424,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,49326,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51730,False
50439,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,49303,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52124,False
1000000000000,1000000000000,1000000000000,49849,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,47112,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,45544,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50982,1000000000000,False
1000000000000,45429,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
45322,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52850,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50625,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,48438,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,52972,1000000000000,False
57751,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,50267,False
53261,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,52326,False
1000000000000,1000000000000,1000000000000,47945,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,55913,1000000000000,False
1000000000000,44754,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,50967,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54319,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53482,False
1000000000000,1000000000000,1000000000000,1000000000000,52566,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,53769,False
1000000000000,46452,1000000000000,1000000000000,1000000000000,1000000000000,True
46888,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,47298,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,45944,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,51672,1000000000000,False
1000000000000,1000000000000,1000000000000,53711,1000000000000,1000000000000,False
1000000000000,47895,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,56876,1000000000000,False
54984,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,51397,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,54898,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,47659,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,53524,1000000000000,False
1000000000000,1000000000000,1000000000000,55158,1000000000000,1000000000000,False
47766,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,53035,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,53053,1000000000000,1000000000000,False
1000000000000,1000000000000,48988,1000000000000,1000000000000,1000000000000,True
58146,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
48660,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,54697,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,51335,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,57885,1000000000000,1000000000000,False
1000000000000,57241,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,50573,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,58189,1000000000000,False
49798,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,52682,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
49235,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,57108,1000000000000,1000000000000,False
1000000000000,52270,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,58900,1000000000000,1000000000000,False
57283,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,54624,1000000000000,1000000000000,False
1000000000000,56362,1000000000000,1000000000000,1000000000000,1000000000000,True
52072,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
56064,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,60362,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,55574,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
51329,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,56133,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,57444,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
51788,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,55911,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
55619,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58919,False
1000000000000,54822,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,54111,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,58449,False
1000000000000,1000000000000,53981,1000000000000,1000000000000,1000000000000,True
59204,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,58688,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,57827,1000000000000,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,57950,False
1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,1000000000000,False
1000000000000,1000000000000,57226,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,58633,1000000000000,1000000000000,1000000000000,True
1000000000000,37982,52113,1000000000000,1000000000000,1000000000000,True
