tiempos_c1,tiempos_c2,tiempos_c3,t_sale_el_rappi,indicador
1000000000000,1000000000000,1000000000000,61020,True
35658,1000000000000,1000000000000,1000000000000,True
33029,1000000000000,1000000000000,1000000000000,True
35047,1000000000000,1000000000000,1000000000000,True
1000000000000,34032,1000000000000,1000000000000,False
1000000000000,40381,1000000000000,1000000000000,False
1000000000000,36858,1000000000000,1000000000000,False
34293,1000000000000,1000000000000,1000000000000,True
34575,1000000000000,1000000000000,1000000000000,True
33800,1000000000000,1000000000000,1000000000000,True
1000000000000,39183,1000000000000,1000000000000,False
1000000000000,35439,1000000000000,1000000000000,False
36842,1000000000000,1000000000000,1000000000000,True
1000000000000,36428,1000000000000,1000000000000,False
1000000000000,36070,1000000000000,1000000000000,False
1000000000000,37533,1000000000000,1000000000000,False
39066,1000000000000,1000000000000,1000000000000,True
1000000000000,42107,1000000000000,1000000000000,False
1000000000000,41360,1000000000000,1000000000000,False
1000000000000,39614,1000000000000,1000000000000,False
42528,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,36260,1000000000000,False
1000000000000,1000000000000,42094,1000000000000,False
1000000000000,43869,1000000000000,1000000000000,False
1000000000000,1000000000000,39932,1000000000000,False
41392,1000000000000,1000000000000,1000000000000,True
37736,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,37717,1000000000000,False
1000000000000,1000000000000,1000000000000,58864,True
35978,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,38840,1000000000000,False
54341,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,1000000000000,59966,True
1000000000000,46612,1000000000000,1000000000000,False
1000000000000,46281,1000000000000,1000000000000,False
45588,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,43670,1000000000000,False
1000000000000,44325,1000000000000,1000000000000,False
1000000000000,43586,1000000000000,1000000000000,False
59979,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,43241,1000000000000,False
38404,1000000000000,1000000000000,1000000000000,True
40292,1000000000000,1000000000000,1000000000000,True
1000000000000,1000000000000,46073,1000000000000,False
1000000000000,1000000000000,1000000000000,47686,False
38747,1000000000000,1000000000000,1000000000000,True
