tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
1000000000000,35128,False
1000000000000,1000000000000,True
1000000000000,40687,False
33973,1000000000000,True
1000000000000,1000000000000,False
1000000000000,38730,False
1000000000000,39374,False
1000000000000,42164,False
1000000000000,1000000000000,False
1000000000000,38026,False
44889,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
45738,1000000000000,True
1000000000000,1000000000000,False
36061,1000000000000,True
44526,1000000000000,True
34988,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
42362,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
43219,1000000000000,True
41904,1000000000000,True
48283,1000000000000,True
1000000000000,41485,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
37462,1000000000000,True
1000000000000,1000000000000,False
1000000000000,42497,False
1000000000000,40275,False
1000000000000,39863,False
1000000000000,43849,False
36503,1000000000000,True
38754,1000000000000,True
1000000000000,47191,False
55644,1000000000000,True
1000000000000,1000000000000,False
39989,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,47505,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,49229,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
50193,1000000000000,True
40453,1000000000000,True
1000000000000,1000000000000,False
41419,1000000000000,True
1000000000000,49985,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
53877,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
56991,1000000000000,True
1000000000000,48004,False
1000000000000,1000000000000,False
51266,1000000000000,True
43943,1000000000000,True
1000000000000,46845,False
49719,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,48540,False
1000000000000,1000000000000,False
54220,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
52572,1000000000000,True
1000000000000,53446,False
46947,1000000000000,True
1000000000000,46178,False
1000000000000,1000000000000,False
1000000000000,50289,False
1000000000000,1000000000000,False
52087,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,50636,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,54228,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
57525,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
56135,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
49042,1000000000000,True
53304,1000000000000,True
1000000000000,53709,False
54777,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
