tiempos_c0,tiempos_c1,indicador
1000000000000,1000000000000,True
33978,1000000000000,True
44906,1000000000000,True
1000000000000,33931,False
33599,1000000000000,True
35973,1000000000000,True
1000000000000,36799,False
1000000000000,42633,False
1000000000000,36468,False
1000000000000,41966,False
1000000000000,43440,False
1000000000000,38135,False
1000000000000,35912,False
1000000000000,35167,False
1000000000000,39331,False
45340,1000000000000,True
46290,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,45814,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
37857,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,48158,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,46969,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
39297,1000000000000,True
41606,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
43313,1000000000000,True
1000000000000,47453,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,47918,False
1000000000000,48607,False
40325,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
56463,1000000000000,True
1000000000000,50885,False
45645,1000000000000,True
1000000000000,45417,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,46314,False
54417,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,50431,False
1000000000000,1000000000000,False
47989,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
50708,1000000000000,True
42717,1000000000000,True
42137,1000000000000,True
52359,1000000000000,True
1000000000000,51635,False
1000000000000,1000000000000,False
43683,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
59051,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,52602,False
48275,1000000000000,True
1000000000000,46696,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
47655,1000000000000,True
59507,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
46922,1000000000000,True
53520,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
58072,1000000000000,True
44203,1000000000000,True
1000000000000,1000000000000,False
56808,1000000000000,True
54797,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
51021,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
52814,1000000000000,True
1000000000000,47253,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
58828,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,52165,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
53193,1000000000000,True
49834,1000000000000,True
47218,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
60300,1000000000000,True
52152,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
55242,1000000000000,True
1000000000000,53126,False
1000000000000,1000000000000,False
50221,1000000000000,True
1000000000000,1000000000000,False
58472,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
51356,1000000000000,True
1000000000000,1000000000000,False
51907,1000000000000,True
1000000000000,55032,False
48684,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,53385,False
1000000000000,53954,False
55989,1000000000000,True
1000000000000,50042,False
1000000000000,59965,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
57371,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
53981,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,58073,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,56966,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,1000000000000,False
1000000000000,57852,False
1000000000000,1000000000000,False
1000000000000,1000000000000,True
1000000000000,57315,False
59800,1000000000000,True
1000000000000,58774,False
1000000000000,1000000000000,True
1000000000000,1000000000000,False
1000000000000,59523,False
60629,1000000000000,True
1000000000000,1000000000000,True
