vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
1,66,"['R1_C6', 'R1_C3', 'R1_C0']",37956.70073981428,42133.70073981428,5.0,20.2300731508259
2,195,"['R1_C2', 'R1_C1']",38518.77240703727,48382.43065420613,2.0,40.8752192347905
5,129,"['R1_C7', 'R1_C8']",37710.7030077957,43691.91704233264,4.0,25.837414497056294
0,226,"['R1_C5', 'R1_C9', 'R1_C4']",41292.49386294043,52086.49386294043,4.0,48.621152604830975
4,12,['R1_C10'],35737.55249364505,41527.55249364505,2.0,31.428130355575217
7,101,['R1_C11'],33413.0,37077.0,2.0,24.189681396484374
6,12,['R1_C12'],32549.0,35821.0,1.0,20.21598223876953
3,14,['R1_C13'],33928.05572135224,40220.05572135224,2.0,32.41372488974619
6,27,"['R1_C15', 'R1_C38', 'R1_C34', 'R1_C30', 'R1_C36', 'R1_C37']",35916.0,40610.0,10.0,25.07492041015625
7,0,"['R1_C35', 'R1_C51']",37077.0,38555.0,3.0,7.753767578125
7,45,"['R1_C26', 'R1_C55', 'R1_C42', 'R1_C39', 'R1_C17', 'R1_C41']",38555.0,42828.0,11.0,22.15223828125
3,134,"['R1_C62', 'R1_C73', 'R1_C64', 'R1_C71', 'R1_C14', 'R1_C19', 'R1_C47', 'R1_C27', 'R1_C59', 'R1_C60', 'R1_C67', 'R1_C66', 'R1_C72', 'R1_C61', 'R1_C63', 'R1_C68', 'R1_C65', 'R1_C69']",40379.0,50742.0,34.0,45.640154541015626
6,4,"['R1_C18', 'R1_C48', 'R1_C52', 'R1_C50', 'R1_C16', 'R1_C58', 'R1_C33', 'R1_C74', 'R1_C76', 'R1_C70', 'R1_C20', 'R1_C75']",41347.0,50566.0,21.0,42.708080420208205
4,14,"['R1_C21', 'R1_C83', 'R1_C28', 'R1_C45', 'R1_C44', 'R1_C43', 'R1_C77', 'R1_C57', 'R1_C82']",42290.0,50606.0,14.0,41.44002600372181
1,3,"['R1_C79', 'R1_C53', 'R1_C80', 'R1_C31', 'R1_C56', 'R1_C81', 'R1_C40', 'R1_C86', 'R1_C87']",43040.989484879705,51849.989484879705,13.0,42.37691349776825
7,1,"['R1_C29', 'R1_C92', 'R1_C89']",43389.0,46810.0,5.0,18.733705078125
5,27,"['R1_C85', 'R1_C100', 'R1_C22', 'R1_C49', 'R1_C88', 'R1_C24', 'R1_C32', 'R1_C97', 'R1_C54']",44155.0,52502.0,13.0,41.667423897224545
7,184,"['R1_C117', 'R1_C98', 'R1_C90', 'R1_C102', 'R1_C106', 'R1_C127']",47340.0,52274.0,9.0,24.226796874999998
2,1,"['R1_C101', 'R1_C116', 'R1_C119', 'R1_C123', 'R1_C96', 'R1_C133', 'R1_C104', 'R1_C108', 'R1_C138']",48459.0,55079.0,16.0,33.440938338568635
6,94,"['R1_C151', 'R1_C91', 'R1_C121', 'R1_C99', 'R1_C111', 'R1_C134', 'R1_C110', 'R1_C156', 'R1_C46', 'R1_C155', 'R1_C120', 'R1_C149', 'R1_C118', 'R1_C135', 'R1_C131', 'R1_C144', 'R1_C158', 'R1_C105']",51390.0,61085.0,31.0,44.73001953125
4,99,"['R1_C146', 'R1_C141', 'R1_C132', 'R1_C147', 'R1_C145']",50606.0,54829.0,9.0,21.810841796875
3,235,"['R1_C150', 'R1_C137', 'R1_C130', 'R1_C112', 'R1_C143', 'R1_C136', 'R1_C78', 'R1_C113', 'R1_C142', 'R1_C124', 'R1_C129', 'R1_C154', 'R1_C148']",50742.0,60848.0,20.0,51.38095272951452
1,264,"['R1_C161', 'R1_C157', 'R1_C84', 'R1_C160', 'R1_C126', 'R1_C125', 'R1_C109', 'R1_C152', 'R1_C140', 'R1_C139', 'R1_C93', 'R1_C115', 'R1_C103']",51849.989484879705,61050.49949515476,18.0,41.04891289556828
0,7,"['R1_C94', 'R1_C165', 'R1_C107', 'R1_C25', 'R1_C122', 'R1_C159', 'R1_C128', 'R1_C162', 'R1_C166']",52186.0,60158.0,12.0,42.82486340289852
7,218,"['R1_C163', 'R1_C153']",54706.69873545514,60794.69873545514,2.0,28.480142352670143
5,22,['R1_C167'],53233.0,55315.0,2.0,13.207828125
4,269,"['R1_C168', 'R1_C169', 'R1_C173', 'R1_C170', 'R1_C181', 'R1_C186', 'R1_C175', 'R1_C180']",54829.0,61027.0,12.0,33.00706640625
2,224,"['R1_C182', 'R1_C176', 'R1_C179', 'R1_C185', 'R1_C174', 'R1_C183']",55199.0,60291.0,10.0,27.841275390625
5,157,"['R1_C172', 'R1_C184']",55315.0,61084.0,4.0,37.54976953125
