vehicle_id,trip,customer_ids,departure_time_from_depot,return_to_depot_time,total_profit,total_distance_km
0,126,"['R5_C3', 'R5_C0', 'R5_C2']",40047.239089474126,48572.239089474126,4.0,36.63918660813074
1,295,['R5_C4'],40730.823209797454,48138.823209797454,2.0,38.91389555111181
5,47,['R5_C1'],40227.12674012662,48096.12674012662,1.0,37.09952518090421
4,39,['R5_C5'],39298.77628531977,45174.77628531977,2.0,32.02305794346048
6,33,['R5_C6'],43417.94478426272,49312.94478426272,1.0,28.39565390243
3,7,['R5_C7'],34979.360509676226,39093.360509676226,1.0,23.545488415047128
7,59,['R5_C8'],33964.6691203788,37691.6691203788,1.0,23.36715474211683
2,59,['R5_C9'],41555.56533643328,49243.56533643328,2.0,33.31857222649077
7,16,"['R5_C22', 'R5_C10', 'R5_C36', 'R5_C25', 'R5_C21', 'R5_C20', 'R5_C32', 'R5_C33', 'R5_C17', 'R5_C35']",37859.0,44859.0,19.0,33.56446226653213
3,106,"['R5_C37', 'R5_C34', 'R5_C26', 'R5_C31', 'R5_C49', 'R5_C53', 'R5_C23', 'R5_C27', 'R5_C43', 'R5_C38', 'R5_C29', 'R5_C42']",39939.0,49268.0,20.0,43.47165737402521
7,38,"['R5_C84', 'R5_C56', 'R5_C57', 'R5_C64', 'R5_C70', 'R5_C112', 'R5_C68', 'R5_C66', 'R5_C65', 'R5_C72', 'R5_C44', 'R5_C15', 'R5_C81', 'R5_C78', 'R5_C59', 'R5_C113', 'R5_C91']",45701.0,54669.0,30.0,38.44634491567039
4,37,"['R5_C51', 'R5_C114', 'R5_C108', 'R5_C50', 'R5_C67', 'R5_C99', 'R5_C97', 'R5_C100', 'R5_C48', 'R5_C111', 'R5_C60', 'R5_C62', 'R5_C11', 'R5_C102', 'R5_C83', 'R5_C104']",45758.0,54527.0,29.0,39.59449380455609
5,47,"['R5_C77', 'R5_C122', 'R5_C55', 'R5_C94', 'R5_C110', 'R5_C73', 'R5_C69', 'R5_C138', 'R5_C135', 'R5_C85', 'R5_C95', 'R5_C90', 'R5_C71', 'R5_C130', 'R5_C123', 'R5_C132']",48096.12674012662,56562.41546557291,26.0,34.74369790068402
1,30,"['R5_C39', 'R5_C119', 'R5_C80', 'R5_C143', 'R5_C96', 'R5_C89', 'R5_C92']",48767.0,54194.0,12.0,25.14118098386447
0,25,"['R5_C139', 'R5_C118', 'R5_C129']",48572.239089474126,51779.239089474126,6.0,18.502544921875
2,26,"['R5_C103', 'R5_C142', 'R5_C133', 'R5_C134', 'R5_C24', 'R5_C74', 'R5_C125', 'R5_C61']",49243.56533643328,55597.56533643328,12.0,31.592836425781243
3,24,['R5_C109'],49268.0,50680.0,1.0,8.543240234375
6,110,"['R5_C101', 'R5_C141']",49312.94478426272,51937.94478426272,3.0,15.7173056640625
3,150,"['R5_C150', 'R5_C128', 'R5_C137', 'R5_C151', 'R5_C149', 'R5_C144', 'R5_C136', 'R5_C148']",50680.0,57808.0,15.0,35.69726394888568
0,146,"['R5_C154', 'R5_C156', 'R5_C158', 'R5_C140', 'R5_C126', 'R5_C159', 'R5_C170', 'R5_C127', 'R5_C52', 'R5_C76', 'R5_C152', 'R5_C160', 'R5_C166', 'R5_C157']",52302.0,61093.0,24.0,42.24691345315102
6,287,"['R5_C164', 'R5_C41', 'R5_C155', 'R5_C107', 'R5_C146', 'R5_C116', 'R5_C145', 'R5_C88', 'R5_C30', 'R5_C120', 'R5_C169', 'R5_C98', 'R5_C121', 'R5_C45', 'R5_C147']",52275.0,61034.0,20.0,42.01576678466796
1,121,"['R5_C174', 'R5_C175', 'R5_C179', 'R5_C185', 'R5_C173', 'R5_C106', 'R5_C124', 'R5_C28', 'R5_C75', 'R5_C177', 'R5_C171']",54194.0,61050.0,16.0,33.813189453125
4,54,"['R5_C188', 'R5_C178', 'R5_C58', 'R5_C180', 'R5_C181', 'R5_C19', 'R5_C176', 'R5_C168']",54527.0,60880.0,12.0,34.07881465148925
7,107,"['R5_C117', 'R5_C131', 'R5_C165', 'R5_C161', 'R5_C182', 'R5_C82', 'R5_C162', 'R5_C187']",54669.0,61158.0,11.0,35.0201298828125
2,10,"['R5_C191', 'R5_C172', 'R5_C86', 'R5_C115', 'R5_C163']",55597.56533643328,60773.56533643328,7.0,29.6820947265625
5,296,"['R5_C167', 'R5_C189']",56562.41546557291,60238.41546557291,2.0,23.022303146362304
3,267,['R5_C40'],57808.0,60830.0,1.0,19.728181640625
